"adhesome_gene","XIST","tissue"
"ITGB1BP1",0.230816654215634,"Stomach"
"RAC1",0.0769385710916481,"Stomach"
"VCL",0.140097996939853,"Stomach"
"ILKAP",0.05785651548329,"Stomach"
"DBN1",-0.0682606765577592,"Stomach"
"ZFYVE21",0.146407555687965,"Stomach"
"PTK2",-0.0109796578498137,"Stomach"
"ITGB3BP",0.127462110827144,"Stomach"
"FBLIM1",0.115833203581152,"Stomach"
"RNF5",-0.0753263772428576,"Stomach"
"ACTR3",0.23029801894708,"Stomach"
"NUDT16L1",-0.152790672846707,"Stomach"
"NISCH",0.298799954757941,"Stomach"
"CRK",0.277925499535645,"Stomach"
"CSNK1E",0.168204936130841,"Stomach"
"SRC",-0.144401172254449,"Stomach"
"TNS1",0.271635146294935,"Stomach"
"TJP2",0.0455493289025694,"Stomach"
"TJP1",0.276696716125513,"Stomach"
"SLC3A2",-0.14874595099035,"Stomach"
"FSCN1",-0.0572165069340296,"Stomach"
"CD151",-0.0273363085076434,"Stomach"
"IRS1",0.0494997352943636,"Stomach"
"TRPV4",-0.00952095876932118,"Stomach"
"SDCBP",0.18888794302055,"Stomach"
"ARHGEF12",0.273764208312967,"Stomach"
"MYOM1",0.247655344053653,"Stomach"
"CORO1B",-0.14207403580689,"Stomach"
"WASF2",0.279319891244762,"Stomach"
"CTNNB1",0.130837635633374,"Stomach"
"FABP3",0.184576784802125,"Stomach"
"MACF1",0.309840822116251,"Stomach"
"MSN",0.357293204546216,"Stomach"
"CDC42",0.178953029741344,"Stomach"
"TRIO",0.243197543652216,"Stomach"
"SLC16A3",-0.277813029382828,"Stomach"
"ARHGAP32",-0.130828953808592,"Stomach"
"ARHGAP35",0.0594076812995771,"Stomach"
"TES",0.156286613451168,"Stomach"
"MARCKS",0.19898039174083,"Stomach"
"LMO7",-0.163843535212435,"Stomach"
"NME1",-0.179262445490142,"Stomach"
"EPB41",0.081613135004044,"Stomach"
"TIAM1",0.3213666247734,"Stomach"
"PDZD2",0.382901633976819,"Stomach"
"NF2",0.12103612268483,"Stomach"
"LASP1",-0.12220404164479,"Stomach"
"TRPC4",0.238772466063009,"Stomach"
"DYNC1H1",0.131701524337551,"Stomach"
"LIMA1",0.099995593521549,"Stomach"
"CASP3",0.004734052133749,"Stomach"
"CASP8",0.131823003733289,"Stomach"
"AKT1",-0.0870500765494678,"Stomach"
"PKP4",0.0340821026159385,"Stomach"
"ELMO1",0.486566468761292,"Stomach"
"SMPX",0.149859251468724,"Stomach"
"ANKRD28",0.158836920832423,"Stomach"
"PLCG1",0.322467002416182,"Stomach"
"INPPL1",0.113639372072712,"Stomach"
"EGFR",0.233784454549981,"Stomach"
"ARHGEF6",0.508382159087778,"Stomach"
"ARHGEF7",0.266968680900964,"Stomach"
"CDH9",0.111014472842224,"Stomach"
"CDH1",-0.0958353006954395,"Stomach"
"CDH3",-0.0675143940706935,"Stomach"
"CDH5",0.32183473426058,"Stomach"
"CDH4",0.269587417715868,"Stomach"
"CDH7",0.208770790857984,"Stomach"
"CDH6",0.288112256495742,"Stomach"
"RACGAP1",-0.172247017710687,"Stomach"
"KEAP1",-0.20864895625463,"Stomach"
"NEXN",0.33061774044784,"Stomach"
"ENAH",0.155577277656045,"Stomach"
"ECT2",-0.158453685232546,"Stomach"
"PLEC",-0.0195249774480885,"Stomach"
"MYO7A",0.238239494416629,"Stomach"
"CSRP1",0.0864335598636945,"Stomach"
"BCAR1",-0.203788592850097,"Stomach"
"BCAR3",0.151838281086964,"Stomach"
"DNM2",-0.170683162002337,"Stomach"
"CFL1",-0.110371016006911,"Stomach"
"PLAUR",-0.185519358711611,"Stomach"
"AKAP5",0.422846880119917,"Stomach"
"SHC1",-0.0899485433946702,"Stomach"
"PTEN",0.384027476399017,"Stomach"
"KTN1",0.275771033321652,"Stomach"
"PTPRU",-0.180167854644733,"Stomach"
"PTPRT",0.341241704639203,"Stomach"
"PTPRF",-0.0515310012677591,"Stomach"
"PTPRA",0.163793678786214,"Stomach"
"PTPRO",0.15555676916329,"Stomach"
"PTPRM",0.350583465545276,"Stomach"
"PTPRK",0.198693935369421,"Stomach"
"PTPRJ",0.136808461331545,"Stomach"
"PTPRH",-0.0824116301627088,"Stomach"
"VIM",0.301005457119974,"Stomach"
"RDX",0.348056669615489,"Stomach"
"WASL",0.0748315736370467,"Stomach"
"PIK3CA",0.331286265339531,"Stomach"
"ARF1",-0.221359847330488,"Stomach"
"ARF6",0.0686176123146135,"Stomach"
"CLIP1",0.38657796123196,"Stomach"
"CD47",0.141158846810459,"Stomach"
"PAK1",0.055578460535408,"Stomach"
"FYN",0.365785551167065,"Stomach"
"ARHGAP5",0.201779383396839,"Stomach"
"GRB2",0.0334383228838231,"Stomach"
"GRB7",-0.214344507513896,"Stomach"
"ACP1",-0.047116303027364,"Stomach"
"PRKCA",0.0588552555816902,"Stomach"
"PRKCD",-0.0165156425983339,"Stomach"
"SYK",0.131542725974185,"Stomach"
"ILK",0.269373306993835,"Stomach"
"PLEKHA7",0.0210414143723156,"Stomach"
"MYH10",0.236960429266635,"Stomach"
"CGNL1",0.356170537733381,"Stomach"
"SLC9A1",-0.00403068118724272,"Stomach"
"MYO6",0.0917140753868449,"Stomach"
"PABPC1",-0.101370379607624,"Stomach"
"DLC1",0.337194497548987,"Stomach"
"SH2B1",0.165738259051077,"Stomach"
"WIPF2",0.00539897407927456,"Stomach"
"PPM1F",0.358811868108222,"Stomach"
"PPM1M",0.355508233919544,"Stomach"
"ZYX",0.202855971922139,"Stomach"
"PPP2CA",0.16441292839918,"Stomach"
"ARPC2",0.206306365357388,"Stomach"
"ARHGAP12",0.0859844177669606,"Stomach"
"PALLD",0.244689417007807,"Stomach"
"PDPK1",0.194335780872214,"Stomach"
"PTK2B",0.281815100871181,"Stomach"
"IQGAP1",0.136613552316423,"Stomach"
"RNF185",0.271834067117045,"Stomach"
"PARVA",0.239608753294365,"Stomach"
"TRIOBP",0.205474583561986,"Stomach"
"CSK",0.166653588156369,"Stomach"
"SH3BP1",0.0672602960062986,"Stomach"
"MAGI1",0.175781183093537,"Stomach"
"TSPAN1",-0.0523372854447383,"Stomach"
"HSPA2",0.18685020494454,"Stomach"
"SHROOM3",-0.0770155064195176,"Stomach"
"VASP",-0.105407051016902,"Stomach"
"CEACAM1",-0.185947536046196,"Stomach"
"ADD1",0.378743053840341,"Stomach"
"LDB3",0.276762761169946,"Stomach"
"MYH9",0.199423419928504,"Stomach"
"PIP5K1C",0.231620908406952,"Stomach"
"CAPN2",0.0738508869326179,"Stomach"
"CAPN1",-0.11888717796241,"Stomach"
"PARVB",-0.0135269014551026,"Stomach"
"ARVCF",0.121949825388611,"Stomach"
"STAT3",0.237037222983939,"Stomach"
"PDE4D",0.310042201856192,"Stomach"
"CD2AP",-0.0487002730233405,"Stomach"
"ITGA8",0.273722329952731,"Skin"
"ITGA9",0.0318276754331284,"Skin"
"ITGA1",0.329092899844953,"Skin"
"ITGA2",0.488320226758461,"Skin"
"ITGA3",0.184514999852353,"Skin"
"ITGA4",0.353040854818131,"Skin"
"ITGA5",-0.34037471874277,"Skin"
"ITGA6",0.470730943003629,"Skin"
"ITGA7",0.00996281864458143,"Skin"
"ITGAX",-0.0802209289680927,"Skin"
"ITGAV",0.540254793194867,"Skin"
"ITGAL",0.207347063579774,"Skin"
"ITGAM",0.155598908483515,"Skin"
"ITGAD",0.106512891379504,"Skin"
"ITGAE",0.156653311350541,"Skin"
"PTPN12",0.477338314018175,"Skin"
"PTPN11",0.415659881364289,"Skin"
"PTPN14",0.28405911990678,"Skin"
"SH3KBP1",0.0653917784813903,"Skin"
"SORBS1",0.203257105112164,"Skin"
"SORBS3",-0.40503000210288,"Skin"
"SORBS2",0.0904022984232615,"Skin"
"ADAM10",0.323073811736164,"Skin"
"ADAM12",0.141776658830414,"Skin"
"NDEL1",0.124038857747154,"Skin"
"ABI2",0.360777173898695,"Skin"
"ABI3",-0.12403701915509,"Skin"
"ABI1",0.481355919594582,"Skin"
"SRCIN1",0.0110885483845329,"Skin"
"RASA1",0.489003538046166,"Skin"
"ACTN4",0.0639245382126604,"Skin"
"EZR",-0.0258122589052516,"Skin"
"SIPA1L3",-0.101962894897672,"Skin"
"PPFIA1",0.417601597072282,"Skin"
"RAPGEF1",-0.370133162851839,"Skin"
"RAPGEF2",0.379377868563911,"Skin"
"TUBA1B",-0.413274637722346,"Skin"
"CALR",-0.175707458728969,"Skin"
"PFN1",-0.355119951871996,"Skin"
"SSX2IP",0.546801311305168,"Skin"
"CYTH2",-0.285597261756369,"Skin"
"CDH20",-0.126638125008111,"Skin"
"CDH24",0.0197824249803984,"Skin"
"FAT1",0.0302489999264688,"Skin"
"SOS1",0.500606988647166,"Skin"
"CBLL1",0.190146571110874,"Skin"
"KRIT1",0.552501798711056,"Skin"
"SCRIB",-0.0423239024398475,"Skin"
"LYN",0.0885421169859467,"Skin"
"VAV1",0.157009155790445,"Skin"
"VAV3",0.319852868330515,"Skin"
"VAV2",0.0913695304301849,"Skin"
"FERMT2",0.101131444354287,"Skin"
"FERMT3",-0.0326604786959625,"Skin"
"FERMT1",0.0850389899058742,"Skin"
"CRKL",0.0877024750713206,"Skin"
"NRP1",0.157888474663596,"Skin"
"NRP2",-0.0424481335368257,"Skin"
"AGAP2",0.137680645198466,"Skin"
"ROCK1",0.48127702974488,"Skin"
"PLD1",0.0338587809260357,"Skin"
"DOCK1",0.0807094460385222,"Skin"
"ITGB1",0.304880359879774,"Skin"
"ITGB3",0.232543913634171,"Skin"
"ITGB2",0.139061049321928,"Skin"
"ITGB5",-0.265402412831348,"Skin"
"ITGB4",0.0243601079842868,"Skin"
"ITGB7",0.0534356448422168,"Skin"
"ITGB6",0.298209067798126,"Skin"
"ITGB8",0.500235671573915,"Skin"
"ITGA10",0.448168366412723,"Skin"
"ITGA11",0.0625640960855321,"Skin"
"LRP1",0.0690388279606505,"Skin"
"SIRPA",-0.393308055682282,"Skin"
"TGFB1I1",-0.436411905788462,"Skin"
"SHARPIN",-0.312490345065067,"Skin"
"CAPZA1",0.365078444600369,"Skin"
"LIN7A",0.22378030035971,"Skin"
"PVR",-0.198159103930702,"Skin"
"MAPK1",0.0358375640481143,"Skin"
"MAPK8",0.366812578570005,"Skin"
"NEDD9",0.407716026809082,"Skin"
"DIAPH1",-0.254402269891711,"Skin"
"PARD3",0.131207228518765,"Skin"
"CDH11",0.260357912020516,"Skin"
"CDH10",-0.219616256376989,"Skin"
"CDH12",0.114611754688485,"Skin"
"CDH15",-0.0864590446167991,"Skin"
"CDH19",0.44618274556079,"Skin"
"CDH18",-0.190137592311777,"Skin"
"ABL1",-0.476136500449228,"Skin"
"VEZT",0.610637844595405,"Skin"
"ADAM9",0.244909747778218,"Skin"
"PRKD1",0.128418851365161,"Skin"
"LAYN",0.0524958147879769,"Skin"
"HEG1",-0.175654626744479,"Skin"
"FHL2",-0.214834373456551,"Skin"
"FLNA",-0.512521221745379,"Skin"
"CTNNA1",0.0319266798901399,"Skin"
"CTNNA2",-0.026293391090459,"Skin"
"CTNNA3",-0.162678351728551,"Skin"
"SYNM",0.286313750257715,"Skin"
"GAB1",0.407998978586312,"Skin"
"ASAP2",0.204179455206531,"Skin"
"ASAP3",0.0614881939100917,"Skin"
"ARHGAP21",0.417090011389808,"Skin"
"ARHGAP26",-0.157145766522504,"Skin"
"ARHGAP24",0.16214215418123,"Skin"
"PKD1",-0.0139234873495474,"Skin"
"PRKACA",-0.481796439303702,"Skin"
"GNA12",-0.320179501880728,"Skin"
"RAP1A",0.523630400005325,"Skin"
"INSR",0.107044388128204,"Skin"
"SPTBN1",0.101797229016965,"Skin"
"ACTN1",-0.113592919080707,"Skin"
"TRIP6",-0.419543437930612,"Skin"
"CAV1",0.222994806636117,"Skin"
"SVIL",0.274224047324154,"Skin"
"MET",-0.25588881295089,"Skin"
"CASS4",0.254283600336116,"Skin"
"CDH8",0.0379710417502699,"Skin"
"HSPB1",-0.16945302643242,"Skin"
"AJAP1",-0.0475702217051619,"Skin"
"PRNP",0.335893458212954,"Skin"
"PEAK1",0.377679148220478,"Skin"
"LPXN",0.191407687188383,"Skin"
"LIMS2",-0.331173627444865,"Skin"
"LIMS1",0.377544409122379,"Skin"
"ARHGEF2",-0.00385567438581461,"Skin"
"CDH2",0.256968237384477,"Skin"
"ACTB",-0.48121028711208,"Skin"
"STARD13",0.221763068725215,"Skin"
"JUP",0.00362431092177509,"Skin"
"CTNND2",-0.212131307315668,"Skin"
"CTNND1",0.184623378089595,"Skin"
"TESK1",-0.165123848424633,"Skin"
"TRPM7",0.612292878972344,"Skin"
"LIMK1",-0.395147176775005,"Skin"
"FER",0.494607498543404,"Skin"
"MAPK8IP3",0.374905579726068,"Skin"
"DLG1",0.524339674837134,"Skin"
"SPTLC1",0.181509219562453,"Skin"
"KCNH2",-0.202061030090305,"Skin"
"CIB2",-0.327700466305047,"Skin"
"CIB1",-0.213527377068842,"Skin"
"PTPN2",0.54545762494728,"Skin"
"PTPN1",-0.43748315311478,"Skin"
"PTPN6",0.139521520265336,"Skin"
"OSTF1",0.0558129728259076,"Skin"
"DLG5",0.0491837988008985,"Skin"
"INPP5D",0.244227871003231,"Skin"
"PXN",-0.116070228786686,"Skin"
"THY1",-0.351743891468254,"Skin"
"MMP14",-0.302323177075523,"Skin"
"HRAS",-0.104851097913523,"Skin"
"FLNB",0.0567754363090631,"Skin"
"CDH22",-0.0931040555303678,"Skin"
"LPP",0.44281152138109,"Skin"
"PSEN1",0.105387199135208,"Skin"
"NUMB",0.375976056058422,"Skin"
"HAX1",-0.495201845157934,"Skin"
"GIT1",-0.458731238830186,"Skin"
"GIT2",0.193513042671027,"Skin"
"DEF6",0.124647601365644,"Skin"
"RHOU",0.213478230841223,"Skin"
"RHOA",-0.115810123921793,"Skin"
"CTTN",-0.073456376702254,"Skin"
"ENG",-0.397315739983647,"Skin"
"TLN1",-0.345256704192696,"Skin"
"SDC1",0.00371685470117844,"Skin"
"SDC4",0.0676724859185105,"Skin"
"EXOC3",-0.143544305782261,"Skin"
"ANK3",0.345461757584803,"Skin"
"SSH1",0.220824644049948,"Skin"
"RAVER1",-0.498236883761266,"Skin"
"CBL",0.117952157543264,"Skin"
"NCK2",0.278116335845639,"Skin"
"MPP7",0.242227735435064,"Skin"
"CORO2A",-0.0426290280427685,"Skin"
"CSNK2A1",-0.139622371686243,"Skin"
"ITGB1BP1",-0.308513402656773,"Skin"
"RAC1",-0.178508221515443,"Skin"
"VCL",-0.210485670236389,"Skin"
"ILKAP",-0.112346045325595,"Skin"
"DBN1",-0.279096480923005,"Skin"
"ZFYVE21",-0.0122418676922834,"Skin"
"PTK2",0.320169997051131,"Skin"
"ITGB3BP",0.441640595500682,"Skin"
"FBLIM1",-0.100139173218317,"Skin"
"RNF5",-0.330679830534363,"Skin"
"ACTR3",0.374082790322294,"Skin"
"NUDT16L1",-0.301819016134423,"Skin"
"NISCH",0.319627294769173,"Skin"
"CRK",0.155717908305345,"Skin"
"CSNK1E",-0.262411881428296,"Skin"
"SRC",0.0498348432406189,"Skin"
"TNS1",-0.123444247378283,"Skin"
"TJP2",-0.0349355470882696,"Skin"
"TJP1",0.266104729516009,"Skin"
"SLC3A2",-0.551831114984098,"Skin"
"FSCN1",-0.246229670195216,"Skin"
"CD151",-0.0832964390494526,"Skin"
"IRS1",0.00544521294461817,"Skin"
"TRPV4",0.166899286614568,"Skin"
"SDCBP",-0.0201775350206575,"Skin"
"ARHGEF12",0.243666916496544,"Skin"
"MYOM1",-0.00828347058600261,"Skin"
"CORO1B",-0.450598159253501,"Skin"
"WASF2",-0.318027127500135,"Skin"
"CTNNB1",0.304730644235706,"Skin"
"FABP3",-0.427442140171457,"Skin"
"MACF1",0.264645450433672,"Skin"
"MSN",-0.157702584556101,"Skin"
"CDC42",0.252635172152902,"Skin"
"TRIO",-0.176577572948754,"Skin"
"SLC16A3",-0.218202535832743,"Skin"
"ARHGAP32",0.0721049236766264,"Skin"
"ARHGAP35",0.00221556931873954,"Skin"
"TES",0.238808812057157,"Skin"
"MARCKS",0.347289775212123,"Skin"
"LMO7",0.339647347994918,"Skin"
"NME1",-0.237412548773799,"Skin"
"EPB41",0.22690260769839,"Skin"
"TIAM1",0.207076943317082,"Skin"
"PDZD2",0.0280260028677246,"Skin"
"NF2",-0.37968877592845,"Skin"
"LASP1",-0.377608974965272,"Skin"
"TRPC4",-0.0882463907817918,"Skin"
"DYNC1H1",-0.373813371534395,"Skin"
"LIMA1",0.169443125914071,"Skin"
"CASP3",0.535320127859486,"Skin"
"CASP8",0.615448839477788,"Skin"
"AKT1",-0.377519670856255,"Skin"
"PKP4",0.366630761172271,"Skin"
"ELMO1",0.124351026911239,"Skin"
"SMPX",0.387389649152547,"Skin"
"ANKRD28",0.443009433769569,"Skin"
"PLCG1",-0.346498166933007,"Skin"
"INPPL1",-0.142144232332608,"Skin"
"EGFR",0.0571400350541088,"Skin"
"ARHGEF6",0.229063576473564,"Skin"
"ARHGEF7",0.0798070533197732,"Skin"
"CDH9",-1,"Skin"
"CDH1",-0.148244837453753,"Skin"
"CDH3",-0.109231147790194,"Skin"
"CDH5",-0.349701341795633,"Skin"
"CDH4",-0.101211390463494,"Skin"
"CDH7",-0.0710236284428002,"Skin"
"CDH6",-0.0398462356054144,"Skin"
"RACGAP1",-0.0284769738543654,"Skin"
"KEAP1",-0.339373299319292,"Skin"
"NEXN",0.302897946902856,"Skin"
"ENAH",0.385164605504374,"Skin"
"ECT2",0.386342093585561,"Skin"
"PLEC",-0.0750461050528599,"Skin"
"MYO7A",0.288241636201415,"Skin"
"CSRP1",-0.181984260441662,"Skin"
"BCAR1",-0.220063298344323,"Skin"
"BCAR3",0.272044834373531,"Skin"
"DNM2",-0.497878357082681,"Skin"
"CFL1",-0.452484152992432,"Skin"
"PLAUR",0.133507710078651,"Skin"
"AKAP5",0.580390594227495,"Skin"
"SHC1",-0.14981954459315,"Skin"
"PTEN",0.394420805112313,"Skin"
"KTN1",0.627281224762004,"Skin"
"PTPRU",-0.26551581399317,"Skin"
"PTPRT",-0.0168958086765441,"Skin"
"PTPRF",0.12034552622353,"Skin"
"PTPRA",-0.208182197638095,"Skin"
"PTPRO",0.336803951737191,"Skin"
"PTPRM",-0.072303003559922,"Skin"
"PTPRK",0.110643755968721,"Skin"
"PTPRJ",0.261398358541153,"Skin"
"PTPRH",0.108075710085072,"Skin"
"VIM",-0.24469695980891,"Skin"
"RDX",0.378854091979337,"Skin"
"WASL",0.346102884220072,"Skin"
"PIK3CA",0.492275547137104,"Skin"
"ARF1",-0.43840370953744,"Skin"
"ARF6",0.221049557701142,"Skin"
"CLIP1",0.405021935273247,"Skin"
"CD47",0.50454980062596,"Skin"
"PAK1",0.0125542557872713,"Skin"
"FYN",-0.205034032102579,"Skin"
"ARHGAP5",0.501478798220036,"Skin"
"GRB2",-0.0931276792289623,"Skin"
"GRB7",0.094932204515898,"Skin"
"ACP1",0.320560806377385,"Skin"
"PRKCA",0.0531416093989219,"Skin"
"PRKCD",-0.0556728327038277,"Skin"
"SYK",0.00859020609204339,"Skin"
"ILK",-0.0665722564189438,"Skin"
"PLEKHA7",0.312550726927842,"Skin"
"MYH10",-0.0939037744737648,"Skin"
"CGNL1",0.0452772598472306,"Skin"
"SLC9A1",-0.519393177669927,"Skin"
"MYO6",0.341021518397639,"Skin"
"PABPC1",0.27937328114362,"Skin"
"DLC1",0.146124306349415,"Skin"
"SH2B1",0.124079839469684,"Skin"
"WIPF2",-0.226411859833257,"Skin"
"PPM1F",-0.161146022708024,"Skin"
"PPM1M",0.148862282320858,"Skin"
"ZYX",-0.424650646854166,"Skin"
"PPP2CA",0.43986386639941,"Skin"
"ARPC2",-0.16738738342621,"Skin"
"ARHGAP12",0.564252169130345,"Skin"
"PALLD",0.479570780872498,"Skin"
"PDPK1",0.196344334377599,"Skin"
"PTK2B",0.155580751680846,"Skin"
"IQGAP1",0.292622157814433,"Skin"
"RNF185",-0.335595886462785,"Skin"
"PARVA",-0.173160063542079,"Skin"
"TRIOBP",-0.261535699210862,"Skin"
"CSK",-0.435733021593211,"Skin"
"SH3BP1",-0.203582167813404,"Skin"
"MAGI1",-0.113490257612134,"Skin"
"TSPAN1",0.0724542392790058,"Skin"
"HSPA2",-0.166060711726684,"Skin"
"SHROOM3",0.223088994611156,"Skin"
"VASP",-0.334143690520663,"Skin"
"CEACAM1",0.0999028618212569,"Skin"
"ADD1",-0.322482123532733,"Skin"
"LDB3",-0.141406071472194,"Skin"
"MYH9",-0.337736062910189,"Skin"
"PIP5K1C",-0.420859136751332,"Skin"
"CAPN2",0.0377614786617368,"Skin"
"CAPN1",-0.299234665224097,"Skin"
"PARVB",-0.546440286648189,"Skin"
"ARVCF",0.0515388208129876,"Skin"
"STAT3",0.156799517251019,"Skin"
"PDE4D",0.0217701957761539,"Skin"
"CD2AP",0.521444780885152,"Skin"
"ITGA8",0.2177665156721,"Soft tissue,Bone"
"ITGA9",0.073309677938468,"Soft tissue,Bone"
"ITGA1",0.193150854649613,"Soft tissue,Bone"
"ITGA2",0.0551275588284204,"Soft tissue,Bone"
"ITGA3",0.100056793799734,"Soft tissue,Bone"
"ITGA4",-0.134195825025057,"Soft tissue,Bone"
"ITGA5",-0.169935328825382,"Soft tissue,Bone"
"ITGA6",0.144667388560247,"Soft tissue,Bone"
"ITGA7",0.225775751533556,"Soft tissue,Bone"
"ITGAX",-0.0875527727327992,"Soft tissue,Bone"
"ITGAV",0.0756360556108451,"Soft tissue,Bone"
"ITGAL",-0.0976675469204783,"Soft tissue,Bone"
"ITGAM",-0.253326557673836,"Soft tissue,Bone"
"ITGAD",-0.0611274043034033,"Soft tissue,Bone"
"ITGAE",-0.186624621614085,"Soft tissue,Bone"
"PTPN12",0.0107323951670382,"Soft tissue,Bone"
"PTPN11",0.108336822053086,"Soft tissue,Bone"
"PTPN14",0.194829261380935,"Soft tissue,Bone"
"SH3KBP1",-0.193149192356062,"Soft tissue,Bone"
"SORBS1",0.318945450959279,"Soft tissue,Bone"
"SORBS3",0.124482133909359,"Soft tissue,Bone"
"SORBS2",0.16975090779951,"Soft tissue,Bone"
"ADAM10",-0.190795586733945,"Soft tissue,Bone"
"ADAM12",-0.203947069531221,"Soft tissue,Bone"
"NDEL1",-0.122781947930509,"Soft tissue,Bone"
"ABI2",0.32202426000523,"Soft tissue,Bone"
"ABI3",-0.212631972537924,"Soft tissue,Bone"
"ABI1",-0.000646017676646331,"Soft tissue,Bone"
"SRCIN1",0.329304591638771,"Soft tissue,Bone"
"RASA1",-0.0299197456620738,"Soft tissue,Bone"
"ACTN4",0.0154632619772061,"Soft tissue,Bone"
"EZR",-0.053115747341721,"Soft tissue,Bone"
"SIPA1L3",-0.0807439025306208,"Soft tissue,Bone"
"PPFIA1",0.0880428005483229,"Soft tissue,Bone"
"RAPGEF1",-0.0097283323347069,"Soft tissue,Bone"
"RAPGEF2",0.124783931630034,"Soft tissue,Bone"
"TUBA1B",-0.163978552635486,"Soft tissue,Bone"
"CALR",-0.316203878578429,"Soft tissue,Bone"
"PFN1",-0.348809283772692,"Soft tissue,Bone"
"SSX2IP",-0.0221922769307271,"Soft tissue,Bone"
"CYTH2",0.0905445331820919,"Soft tissue,Bone"
"CDH20",0.108131771124862,"Soft tissue,Bone"
"CDH24",0.0383462265604449,"Soft tissue,Bone"
"FAT1",0.20570141182233,"Soft tissue,Bone"
"SOS1",0.243098809176123,"Soft tissue,Bone"
"CBLL1",0.18452858063239,"Soft tissue,Bone"
"KRIT1",0.292551278268026,"Soft tissue,Bone"
"SCRIB",0.220270474709325,"Soft tissue,Bone"
"LYN",-0.165192126635869,"Soft tissue,Bone"
"VAV1",-0.272218646810642,"Soft tissue,Bone"
"VAV3",-0.0331011355062652,"Soft tissue,Bone"
"VAV2",0.136474312597297,"Soft tissue,Bone"
"FERMT2",0.14320885813277,"Soft tissue,Bone"
"FERMT3",-0.298646322553264,"Soft tissue,Bone"
"FERMT1",0.0911675319176827,"Soft tissue,Bone"
"CRKL",0.0676146947152094,"Soft tissue,Bone"
"NRP1",-0.124282995464733,"Soft tissue,Bone"
"NRP2",0.24846753101141,"Soft tissue,Bone"
"AGAP2",0.0959161610261857,"Soft tissue,Bone"
"ROCK1",0.152035816496839,"Soft tissue,Bone"
"PLD1",0.119505389998173,"Soft tissue,Bone"
"DOCK1",0.147138864544716,"Soft tissue,Bone"
"ITGB1",0.034491590207238,"Soft tissue,Bone"
"ITGB3",-0.0204906943471163,"Soft tissue,Bone"
"ITGB2",-0.288839169402432,"Soft tissue,Bone"
"ITGB5",-0.0813176592333992,"Soft tissue,Bone"
"ITGB4",0.283270684080341,"Soft tissue,Bone"
"ITGB7",0.0209030609960762,"Soft tissue,Bone"
"ITGB6",0.0297460793276611,"Soft tissue,Bone"
"ITGB8",0.071968082396912,"Soft tissue,Bone"
"ITGA10",0.0362383126822257,"Soft tissue,Bone"
"ITGA11",0.123934928648759,"Soft tissue,Bone"
"LRP1",-0.150635331793735,"Soft tissue,Bone"
"SIRPA",-0.12496295373228,"Soft tissue,Bone"
"TGFB1I1",0.152857432823262,"Soft tissue,Bone"
"SHARPIN",0.0678270485549056,"Soft tissue,Bone"
"CAPZA1",-0.369312355762712,"Soft tissue,Bone"
"LIN7A",0.23622780553626,"Soft tissue,Bone"
"PVR",-0.097454053918097,"Soft tissue,Bone"
"MAPK1",0.061060487614553,"Soft tissue,Bone"
"MAPK8",0.0383148298952851,"Soft tissue,Bone"
"NEDD9",0.182293081946022,"Soft tissue,Bone"
"DIAPH1",-0.109199294813125,"Soft tissue,Bone"
"PARD3",0.130490491446188,"Soft tissue,Bone"
"CDH11",-0.0509848384557182,"Soft tissue,Bone"
"CDH10",0.0514245138868331,"Soft tissue,Bone"
"CDH12",-0.0403663479840021,"Soft tissue,Bone"
"CDH15",-0.0344375081811156,"Soft tissue,Bone"
"CDH19",0.045853731293666,"Soft tissue,Bone"
"CDH18",-0.214627620129494,"Soft tissue,Bone"
"ABL1",0.17245899959312,"Soft tissue,Bone"
"VEZT",0.234487280450515,"Soft tissue,Bone"
"ADAM9",-0.0696316008284853,"Soft tissue,Bone"
"PRKD1",0.14921144516376,"Soft tissue,Bone"
"LAYN",0.112758037668886,"Soft tissue,Bone"
"HEG1",-0.0638812658135597,"Soft tissue,Bone"
"FHL2",0.119625610898817,"Soft tissue,Bone"
"FLNA",0.0802834682086259,"Soft tissue,Bone"
"CTNNA1",0.16229468986466,"Soft tissue,Bone"
"CTNNA2",-0.110768225178553,"Soft tissue,Bone"
"CTNNA3",0.122105138684613,"Soft tissue,Bone"
"SYNM",0.253346183708958,"Soft tissue,Bone"
"GAB1",0.308468072511852,"Soft tissue,Bone"
"ASAP2",0.019919926588815,"Soft tissue,Bone"
"ASAP3",-0.208544271933838,"Soft tissue,Bone"
"ARHGAP21",0.146577648246286,"Soft tissue,Bone"
"ARHGAP26",-0.045178875297578,"Soft tissue,Bone"
"ARHGAP24",0.00450504903741596,"Soft tissue,Bone"
"PKD1",0.354034369346461,"Soft tissue,Bone"
"PRKACA",-0.00744410741339161,"Soft tissue,Bone"
"GNA12",-0.0160859460768876,"Soft tissue,Bone"
"RAP1A",0.0831891626047714,"Soft tissue,Bone"
"INSR",0.246928581743774,"Soft tissue,Bone"
"SPTBN1",0.0268655973893444,"Soft tissue,Bone"
"ACTN1",0.089892798705916,"Soft tissue,Bone"
"TRIP6",0.0572551530703225,"Soft tissue,Bone"
"CAV1",0.029125006933938,"Soft tissue,Bone"
"SVIL",0.317248337720463,"Soft tissue,Bone"
"MET",-0.00779800749305044,"Soft tissue,Bone"
"CASS4",-0.117391689149387,"Soft tissue,Bone"
