"XIST_group","RNAss","sample_type"
"Low XIST",0.357339768487086,"Normal Tissue"
"High XIST",0.232812092020876,"Normal Tissue"
"High XIST",0.242904861155415,"Normal Tissue"
"High XIST",0.101899270933568,"Normal Tissue"
"High XIST",0.141369287639239,"Normal Tissue"
"High XIST",0.19435509766277,"Normal Tissue"
"High XIST",0.191980354638294,"Normal Tissue"
"High XIST",0.153069668131485,"Normal Tissue"
"Low XIST",0.526840795233477,"Normal Tissue"
"High XIST",0.128467258547879,"Normal Tissue"
"High XIST",0.0791392576547269,"Normal Tissue"
"Low XIST",0.433096175690222,"Normal Tissue"
"High XIST",0.221777846563552,"Normal Tissue"
"High XIST",0.0486912413986288,"Normal Tissue"
"High XIST",0.167601645214303,"Normal Tissue"
"Low XIST",0.361734086013177,"Normal Tissue"
"Low XIST",0.441085077667183,"Normal Tissue"
"Low XIST",0.56757991850571,"Normal Tissue"
"Low XIST",0.177293805906753,"Normal Tissue"
"Low XIST",0.148574386068522,"Normal Tissue"
"High XIST",0.200587092098692,"Normal Tissue"
"Low XIST",0.087824905749196,"Normal Tissue"
"High XIST",0.95566569040163,"Normal Tissue"
"Low XIST",0.477303060861064,"Normal Tissue"
"High XIST",0.198350628404723,"Normal Tissue"
"High XIST",0.109881795549545,"Normal Tissue"
"High XIST",0.158828602980142,"Normal Tissue"
"High XIST",0.199436938392254,"Normal Tissue"
"Low XIST",0.317899136109137,"Normal Tissue"
"Low XIST",0.435819696358647,"Normal Tissue"
"High XIST",0.198986414650589,"Normal Tissue"
"Low XIST",0.173970558317085,"Normal Tissue"
"High XIST",0.820915348637119,"Normal Tissue"
"Low XIST",0.615466517451533,"Normal Tissue"
"High XIST",0.144618368559929,"Normal Tissue"
"High XIST",0.177215483880565,"Normal Tissue"
"High XIST",0.171807657508666,"Normal Tissue"
"Low XIST",0.269843816164434,"Normal Tissue"
"High XIST",0.104311316920343,"Normal Tissue"
"Low XIST",0.421644393337151,"Normal Tissue"
"High XIST",0.845844124618851,"Normal Tissue"
"Low XIST",0.501029952789315,"Normal Tissue"
"High XIST",0.222358310111053,"Normal Tissue"
"Low XIST",0.286838035148093,"Normal Tissue"
"High XIST",0.19992798723488,"Normal Tissue"
"High XIST",0.158551156413915,"Normal Tissue"
"High XIST",0.112822109614632,"Normal Tissue"
"Low XIST",0.445142867452025,"Normal Tissue"
"High XIST",0.200280519388149,"Normal Tissue"
"High XIST",0.190928993316765,"Normal Tissue"
"Low XIST",0.464111232363233,"Normal Tissue"
"High XIST",0.232450285962444,"Normal Tissue"
"High XIST",0.119559119967229,"Normal Tissue"
"Low XIST",0.192780498530904,"Normal Tissue"
"Low XIST",0.297389276270828,"Normal Tissue"
"High XIST",0.130190966877536,"Normal Tissue"
"High XIST",0.0495893960053737,"Normal Tissue"
"High XIST",0.0850624745920765,"Normal Tissue"
"High XIST",0.836923263647135,"Normal Tissue"
"Low XIST",0.497762069771139,"Normal Tissue"
"High XIST",0.297490084858496,"Normal Tissue"
"Low XIST",0.400327977423589,"Normal Tissue"
"Low XIST",0.403130296043397,"Normal Tissue"
"Low XIST",0.431905791032321,"Normal Tissue"
"High XIST",0.245834787102138,"Normal Tissue"
"High XIST",0.0725793709706891,"Normal Tissue"
"High XIST",0.115593510744747,"Normal Tissue"
"High XIST",0.0640585965897204,"Normal Tissue"
"High XIST",0.0473697460066607,"Normal Tissue"
"High XIST",0.1320560656607,"Normal Tissue"
"High XIST",0.0126889993774807,"Normal Tissue"
"Low XIST",0.136709698657938,"Normal Tissue"
"High XIST",0.0323013831396313,"Normal Tissue"
"High XIST",0.256892825218919,"Normal Tissue"
"Low XIST",0.49288511883043,"Normal Tissue"
"Low XIST",0.487506115691174,"Normal Tissue"
"Low XIST",0.547959953475039,"Normal Tissue"
"Low XIST",0.44779450488677,"Normal Tissue"
"Low XIST",0.39930432509332,"Normal Tissue"
"Low XIST",0.458679170062632,"Normal Tissue"
"Low XIST",0.399757172216995,"Normal Tissue"
"Low XIST",0.393292384316451,"Normal Tissue"
"Low XIST",0.401467795026324,"Normal Tissue"
"High XIST",0.214355802666755,"Normal Tissue"
"Low XIST",0.155479401281182,"Normal Tissue"
"High XIST",0.149504121632852,"Normal Tissue"
"Low XIST",0.480486726602324,"Normal Tissue"
"High XIST",0.212851141532523,"Normal Tissue"
"High XIST",0.879277231673863,"Normal Tissue"
"Low XIST",0.477772391703537,"Normal Tissue"
"Low XIST",0.327586341879672,"Normal Tissue"
"High XIST",0.217042422233936,"Normal Tissue"
"High XIST",0.160914011273288,"Normal Tissue"
"High XIST",0.142131611681479,"Normal Tissue"
"High XIST",0.128053034776832,"Normal Tissue"
"High XIST",0.125077609604428,"Normal Tissue"
"Low XIST",0.329819358411925,"Normal Tissue"
"High XIST",0.198570593774938,"Normal Tissue"
"Low XIST",0.32792834563861,"Normal Tissue"
"Low XIST",0.484019152173815,"Normal Tissue"
"High XIST",0.172676863971955,"Normal Tissue"
"Low XIST",0.549375196815304,"Normal Tissue"
"High XIST",0.114090320673051,"Normal Tissue"
"High XIST",0.240762994509343,"Normal Tissue"
"High XIST",0.159369016564918,"Normal Tissue"
"High XIST",0.0761715535751661,"Normal Tissue"
"High XIST",0.106214923422228,"Normal Tissue"
"Low XIST",0.101647028996601,"Normal Tissue"
"High XIST",0.233463001480978,"Normal Tissue"
"High XIST",0.213443598247462,"Normal Tissue"
"Low XIST",0.529141137398795,"Normal Tissue"
"High XIST",0.427310583968532,"Normal Tissue"
"High XIST",0.186070925213098,"Normal Tissue"
"High XIST",0.0478111200941179,"Normal Tissue"
"High XIST",0.133742621420857,"Normal Tissue"
"High XIST",0.132342848571245,"Normal Tissue"
"High XIST",0.149191333870325,"Normal Tissue"
"High XIST",0.0758622477983813,"Normal Tissue"
"High XIST",0.138439893371785,"Normal Tissue"
"High XIST",0.117693827721651,"Normal Tissue"
"High XIST",0.195567950706525,"Normal Tissue"
"High XIST",0.176077035806024,"Normal Tissue"
"Low XIST",0.402449782385656,"Normal Tissue"
"High XIST",0.0893357042449869,"Normal Tissue"
"High XIST",0.149669815640631,"Normal Tissue"
"High XIST",0.798639276471971,"Normal Tissue"
"Low XIST",0.528327081379755,"Normal Tissue"
"High XIST",0.173329779364856,"Normal Tissue"
"Low XIST",0.290381501889585,"Normal Tissue"
"High XIST",0.190851081967353,"Normal Tissue"
"Low XIST",0.193976542904232,"Normal Tissue"
"High XIST",0.35189120667993,"Normal Tissue"
"High XIST",0.164742946947406,"Normal Tissue"
"High XIST",0.191038520267253,"Normal Tissue"
"High XIST",0.259068153871244,"Normal Tissue"
"High XIST",0.26623499878377,"Normal Tissue"
"Low XIST",0.19085968582724,"Normal Tissue"
"Low XIST",0.167222517565202,"Normal Tissue"
"Low XIST",0.845706934015893,"Normal Tissue"
"Low XIST",0.438736625315985,"Normal Tissue"
"High XIST",0.155042921477524,"Normal Tissue"
"High XIST",0.103892990285112,"Normal Tissue"
"High XIST",0.135957181458881,"Normal Tissue"
"High XIST",0.044705337807451,"Normal Tissue"
"Low XIST",0.407151651792977,"Normal Tissue"
"Low XIST",0.279355287306492,"Normal Tissue"
"High XIST",0.0949389633120555,"Normal Tissue"
"High XIST",0.850334467460088,"Normal Tissue"
"Low XIST",0.53695199865036,"Normal Tissue"
"High XIST",0.169225412172004,"Normal Tissue"
"Low XIST",0.459466843104072,"Normal Tissue"
"Low XIST",0.285038911852909,"Normal Tissue"
"High XIST",0.208363861787018,"Normal Tissue"
"Low XIST",0.381149649987919,"Normal Tissue"
"High XIST",0.096852035553499,"Normal Tissue"
"High XIST",0.307915408727876,"Normal Tissue"
"High XIST",0.840448301564487,"Normal Tissue"
"Low XIST",0.541310943891667,"Normal Tissue"
"High XIST",0.174936969221644,"Normal Tissue"
"High XIST",0.0868015003168983,"Normal Tissue"
"Low XIST",0.520824871218901,"Normal Tissue"
"Low XIST",0.260576218279255,"Normal Tissue"
"High XIST",0.172849480442844,"Normal Tissue"
"Low XIST",0.153337028254197,"Normal Tissue"
"Low XIST",0.496571046332963,"Normal Tissue"
"High XIST",0.121676439910653,"Normal Tissue"
"Low XIST",0.253058695399419,"Normal Tissue"
"Low XIST",0.517351781268491,"Normal Tissue"
"Low XIST",0.505379599610323,"Normal Tissue"
"High XIST",0.106234424995604,"Normal Tissue"
"High XIST",0.0791519292588913,"Normal Tissue"
"Low XIST",0.28257422488265,"Normal Tissue"
"High XIST",0.187785988791863,"Normal Tissue"
"High XIST",0.0609409232704142,"Normal Tissue"
"High XIST",0.150617747624218,"Normal Tissue"
"Low XIST",0.41270223344743,"Normal Tissue"
"High XIST",0.267135620828692,"Normal Tissue"
"High XIST",0.17191446827944,"Normal Tissue"
"High XIST",0.173124356807721,"Normal Tissue"
"High XIST",0.176051441301121,"Normal Tissue"
"High XIST",0.148735663076176,"Normal Tissue"
"High XIST",0.0905985812102368,"Normal Tissue"
"High XIST",0.22436809834138,"Normal Tissue"
"High XIST",0.127432371961383,"Normal Tissue"
"High XIST",0.182539138156766,"Normal Tissue"
"Low XIST",0.504451332114402,"Normal Tissue"
"High XIST",0.140556264651756,"Normal Tissue"
"High XIST",0.284636911913331,"Normal Tissue"
"High XIST",0.2103269687157,"Normal Tissue"
"Low XIST",0.182189954780432,"Normal Tissue"
"High XIST",0.333060041566853,"Normal Tissue"
"Low XIST",0.404621595854785,"Normal Tissue"
"Low XIST",0.469234251259298,"Normal Tissue"
"High XIST",0.174711244179849,"Normal Tissue"
"Low XIST",0.3266912752545,"Normal Tissue"
"High XIST",0.193266778351577,"Normal Tissue"
"Low XIST",0.305398239476476,"Normal Tissue"
"High XIST",0.160984496501883,"Normal Tissue"
"High XIST",0.157222562360894,"Normal Tissue"
"High XIST",0.177324540313433,"Normal Tissue"
"High XIST",0.247665746194007,"Normal Tissue"
"High XIST",0.17486360193403,"Normal Tissue"
"Low XIST",0.459572789543531,"Normal Tissue"
"High XIST",0.166570513289674,"Normal Tissue"
"High XIST",0.836707726013672,"Normal Tissue"
"Low XIST",0.54992587799319,"Normal Tissue"
"High XIST",0.278342092588123,"Normal Tissue"
"High XIST",0.347094626114365,"Normal Tissue"
"High XIST",0.184899799414787,"Normal Tissue"
"Low XIST",0.225050240403869,"Normal Tissue"
"Low XIST",0.241285405416381,"Normal Tissue"
"High XIST",0.179679651259889,"Normal Tissue"
"High XIST",0.301889652710211,"Normal Tissue"
"High XIST",0.239199157769643,"Normal Tissue"
"High XIST",0.144256436026907,"Normal Tissue"
"High XIST",0.861527838697402,"Normal Tissue"
"Low XIST",0.52648893926696,"Normal Tissue"
"Low XIST",0.178436110211521,"Normal Tissue"
"Low XIST",0.297657691773421,"Normal Tissue"
"High XIST",0.217854998495259,"Normal Tissue"
"High XIST",0.14351184404797,"Normal Tissue"
"High XIST",0.0792426460536014,"Normal Tissue"
"Low XIST",0.39360608455244,"Normal Tissue"
"Low XIST",0.362523963817042,"Normal Tissue"
"Low XIST",0.45081508657162,"Normal Tissue"
"High XIST",0.169560821567653,"Normal Tissue"
"Low XIST",0.507788965529318,"Normal Tissue"
"Low XIST",0.478675494567535,"Normal Tissue"
"Low XIST",0.348187449623832,"Normal Tissue"
"High XIST",0.167833322605669,"Normal Tissue"
"High XIST",0.0709136569892162,"Normal Tissue"
"Low XIST",0.291233919349354,"Normal Tissue"
"Low XIST",0.228150121070999,"Normal Tissue"
"Low XIST",0.4513327765809,"Normal Tissue"
"High XIST",0.108445772018086,"Normal Tissue"
"Low XIST",0.24659799025968,"Normal Tissue"
"High XIST",0.244857415903471,"Normal Tissue"
"High XIST",0.128116500209625,"Normal Tissue"
"High XIST",0.178164924278648,"Normal Tissue"
"Low XIST",0.384136318065941,"Normal Tissue"
"Low XIST",0.437028206213309,"Normal Tissue"
"High XIST",0.139995156316711,"Normal Tissue"
"High XIST",0.106347085621619,"Normal Tissue"
"High XIST",0.80282472185304,"Normal Tissue"
"Low XIST",0.516400866587478,"Normal Tissue"
"Low XIST",0.302294552686185,"Normal Tissue"
"Low XIST",0.513262196365379,"Normal Tissue"
"High XIST",0.204169081643779,"Normal Tissue"
"Low XIST",0.206427384404016,"Normal Tissue"
"Low XIST",0.365902306368273,"Normal Tissue"
"Low XIST",0.393089017001904,"Normal Tissue"
"Low XIST",0.470374734265831,"Normal Tissue"
"Low XIST",0.236903434631126,"Normal Tissue"
"Low XIST",0.268650901479457,"Normal Tissue"
"Low XIST",0.406853948679601,"Normal Tissue"
"Low XIST",0.248669297418815,"Normal Tissue"
"Low XIST",0.456650502872243,"Normal Tissue"
"Low XIST",0.468707147035134,"Normal Tissue"
"Low XIST",0.201776340436741,"Normal Tissue"
"High XIST",0.85643352125442,"Normal Tissue"
"Low XIST",0.500538317015384,"Normal Tissue"
"High XIST",0.142472825787327,"Normal Tissue"
"Low XIST",0.144252642667297,"Normal Tissue"
"Low XIST",0.221170065370464,"Normal Tissue"
"Low XIST",0.107981023279905,"Normal Tissue"
"High XIST",0.151595367518522,"Normal Tissue"
"High XIST",0.110085167080456,"Normal Tissue"
"Low XIST",0.111743329960201,"Normal Tissue"
"High XIST",0.837084974224513,"Normal Tissue"
"Low XIST",0.492395321950005,"Normal Tissue"
"Low XIST",0.173965562825905,"Normal Tissue"
"Low XIST",0.312427230733837,"Normal Tissue"
"Low XIST",0.191773199550155,"Normal Tissue"
"High XIST",0.163181742053021,"Normal Tissue"
"High XIST",0.176207674512988,"Normal Tissue"
"High XIST",0.908497007525032,"Normal Tissue"
"Low XIST",0.491513625225783,"Normal Tissue"
"Low XIST",0.329721966088482,"Normal Tissue"
"Low XIST",0.211314641551266,"Normal Tissue"
"Low XIST",0.253738875547497,"Normal Tissue"
"Low XIST",0.398811215578226,"Normal Tissue"
"Low XIST",0.296382183534607,"Normal Tissue"
"Low XIST",0.238066084221634,"Normal Tissue"
"Low XIST",0.397949133217608,"Normal Tissue"
"Low XIST",0.529259834265982,"Normal Tissue"
"High XIST",0.271839719274597,"Normal Tissue"
"High XIST",0.078579844929581,"Normal Tissue"
"Low XIST",0.477834896893546,"Normal Tissue"
"High XIST",0.280121245089021,"Normal Tissue"
"Low XIST",0.511707286138864,"Normal Tissue"
"Low XIST",0.469826581941936,"Normal Tissue"
"Low XIST",0.282525607927476,"Normal Tissue"
"Low XIST",0.542262526395732,"Normal Tissue"
"Low XIST",0.408304478062961,"Normal Tissue"
"Low XIST",0.378678797443067,"Normal Tissue"
"Low XIST",0.391599939393219,"Normal Tissue"
"Low XIST",0.394404267578309,"Normal Tissue"
"Low XIST",0.424417538086564,"Normal Tissue"
"High XIST",0.102164088695144,"Normal Tissue"
"High XIST",0.114779921478338,"Normal Tissue"
"High XIST",0.082984419778969,"Normal Tissue"
"Low XIST",0.526945038978816,"Normal Tissue"
"High XIST",0.121558558207458,"Normal Tissue"
"Low XIST",0.440585078443338,"Normal Tissue"
"High XIST",0.323990184392362,"Normal Tissue"
"High XIST",0.165092517567879,"Normal Tissue"
"High XIST",0.0675991283292701,"Normal Tissue"
"High XIST",0.0345257709633399,"Normal Tissue"
"High XIST",0.461604704018872,"Normal Tissue"
"High XIST",0.243708892105505,"Normal Tissue"
"High XIST",0.0782101880397786,"Normal Tissue"
"Low XIST",0.0992517808625829,"Normal Tissue"
"Low XIST",0.117165481987082,"Normal Tissue"
"High XIST",0.171749308593832,"Normal Tissue"
"High XIST",0.0770750086169665,"Normal Tissue"
"High XIST",0.186730721698454,"Normal Tissue"
"High XIST",0.0308778783435826,"Normal Tissue"
"High XIST",0.0941090353634534,"Normal Tissue"
"High XIST",0.0848426076404379,"Normal Tissue"
"Low XIST",0.355549662540329,"Normal Tissue"
"High XIST",0.223521014562622,"Normal Tissue"
"High XIST",0.234409259023231,"Normal Tissue"
"Low XIST",0.208148674547448,"Normal Tissue"
"High XIST",0.105763978518961,"Normal Tissue"
"High XIST",0.20221152610933,"Normal Tissue"
"High XIST",0.221211486621986,"Normal Tissue"
"Low XIST",0.229063359808783,"Normal Tissue"
"High XIST",0.539974699744924,"Normal Tissue"
"High XIST",0.292012195941038,"Normal Tissue"
"Low XIST",0.367999855860658,"Normal Tissue"
"High XIST",0.102784900602708,"Normal Tissue"
"High XIST",0.144127639217349,"Normal Tissue"
"High XIST",0.0365182890827194,"Normal Tissue"
"High XIST",0.119923735979311,"Normal Tissue"
"Low XIST",0.382618869094954,"Normal Tissue"
"High XIST",0.0362569542087714,"Normal Tissue"
"High XIST",0.1031262931245,"Normal Tissue"
"High XIST",0.328226359493525,"Normal Tissue"
"Low XIST",0.488794286848877,"Normal Tissue"
"High XIST",0.143748297088016,"Normal Tissue"
"High XIST",0.135376427123563,"Normal Tissue"
"High XIST",0.157234408712894,"Normal Tissue"
"High XIST",0.142494318198497,"Normal Tissue"
"Low XIST",0.237197208809994,"Normal Tissue"
"High XIST",0.136233439080337,"Normal Tissue"
"High XIST",0.218212125928612,"Normal Tissue"
"High XIST",0.231639593841506,"Normal Tissue"
"High XIST",0.117783223422356,"Normal Tissue"
"High XIST",0.207523734488032,"Normal Tissue"
"High XIST",0.178508437740134,"Normal Tissue"
"Low XIST",0.508788668386982,"Normal Tissue"
"High XIST",0.170039508317723,"Normal Tissue"
"Low XIST",0.401144159540093,"Normal Tissue"
"Low XIST",0.550551789781402,"Normal Tissue"
"Low XIST",0.353145417978169,"Normal Tissue"
"Low XIST",0.370403118137397,"Normal Tissue"
"Low XIST",0.367445969562488,"Normal Tissue"
"Low XIST",0.385763093593637,"Normal Tissue"
"Low XIST",0.293978407618605,"Normal Tissue"
"High XIST",0.104319162857446,"Normal Tissue"
"Low XIST",0.0959432401026988,"Normal Tissue"
"Low XIST",0.326547300793771,"Normal Tissue"
"Low XIST",0.248764311664705,"Normal Tissue"
"Low XIST",0.0459663537065489,"Normal Tissue"
"Low XIST",0.440870340085535,"Normal Tissue"
"High XIST",0.791191877666802,"Normal Tissue"
"Low XIST",0.473005565934451,"Normal Tissue"
"Low XIST",0.269473643422941,"Normal Tissue"
"High XIST",0.236055702608336,"Normal Tissue"
"Low XIST",0.370449657346965,"Normal Tissue"
"Low XIST",0.397157619945135,"Normal Tissue"
"High XIST",0.180766535849629,"Normal Tissue"
"Low XIST",0.390111015400933,"Normal Tissue"
"High XIST",0.169897846537028,"Normal Tissue"
"High XIST",0.786563441526133,"Normal Tissue"
"Low XIST",0.509217313252577,"Normal Tissue"
"High XIST",0.13606956349541,"Normal Tissue"
"High XIST",0.140159973789292,"Normal Tissue"
"High XIST",0.117835331088536,"Normal Tissue"
"High XIST",0.107778110994325,"Normal Tissue"
"High XIST",0.12912386079984,"Normal Tissue"
"High XIST",0.0972878334229224,"Normal Tissue"
"Low XIST",0.417745120869792,"Normal Tissue"
"Low XIST",0.851225524176915,"Normal Tissue"
"Low XIST",0.538413561352105,"Normal Tissue"
"High XIST",0.107877998439117,"Normal Tissue"
"Low XIST",0.352103209834435,"Normal Tissue"
"High XIST",0.0921440983317281,"Normal Tissue"
"High XIST",0.116178560067407,"Normal Tissue"
"Low XIST",0.0901914116946136,"Normal Tissue"
"High XIST",0.00602494480743227,"Normal Tissue"
"High XIST",0.0444209839628936,"Normal Tissue"
"High XIST",0.340061436331677,"Normal Tissue"
"Low XIST",0.507396454784159,"Normal Tissue"
"Low XIST",0.258537469766562,"Normal Tissue"
"Low XIST",0.452475242908351,"Normal Tissue"
"High XIST",0.18776866347289,"Normal Tissue"
"Low XIST",0.495918331834982,"Normal Tissue"
"High XIST",0.279165524310838,"Normal Tissue"
"High XIST",0.245557420851721,"Normal Tissue"
"High XIST",0.207650197205093,"Normal Tissue"
"High XIST",0.120376419730113,"Normal Tissue"
"High XIST",0.178096345426823,"Normal Tissue"
"Low XIST",0.879001572422799,"Normal Tissue"
"Low XIST",0.377338973062948,"Normal Tissue"
"High XIST",0.249710828128677,"Normal Tissue"
"High XIST",0.2264618346294,"Normal Tissue"
"High XIST",0.162735625501855,"Normal Tissue"
"High XIST",0.141687303354656,"Normal Tissue"
"High XIST",0.132836303120073,"Normal Tissue"
"Low XIST",0.844733675656254,"Normal Tissue"
"Low XIST",0.534838274898818,"Normal Tissue"
"High XIST",0.233893145685448,"Normal Tissue"
"High XIST",0.127749939760436,"Normal Tissue"
"Low XIST",0.447105990098304,"Normal Tissue"
"Low XIST",0.206074586472297,"Normal Tissue"
"High XIST",0.166725872401455,"Normal Tissue"
"Low XIST",0.234363960391621,"Normal Tissue"
"Low XIST",0.486016860019444,"Normal Tissue"
"Low XIST",0.401278097750298,"Normal Tissue"
"High XIST",0.354274521249829,"Normal Tissue"
"Low XIST",0.229792647759999,"Normal Tissue"
"Low XIST",0.386667704367916,"Normal Tissue"
"Low XIST",0.471708060576027,"Normal Tissue"
"High XIST",0.206196334858595,"Normal Tissue"
"Low XIST",0.345447486363931,"Normal Tissue"
"High XIST",0.215691544908934,"Normal Tissue"
"Low XIST",0.166403646520795,"Normal Tissue"
"Low XIST",0.309092148725654,"Normal Tissue"
"High XIST",0.186962587735239,"Normal Tissue"
"High XIST",0.121484810224109,"Normal Tissue"
"High XIST",0.181189229228116,"Normal Tissue"
"High XIST",0.217813532333615,"Normal Tissue"
"Low XIST",0.520018639622694,"Normal Tissue"
"Low XIST",0.226335153111735,"Normal Tissue"
"High XIST",0.220973376878222,"Normal Tissue"
"Low XIST",0.190804722248894,"Normal Tissue"
"Low XIST",0.462536883466538,"Normal Tissue"
"High XIST",0.84805810184064,"Normal Tissue"
"Low XIST",0.593116913485095,"Normal Tissue"
"High XIST",0.225835904396229,"Normal Tissue"
"High XIST",0.186466777958045,"Normal Tissue"
"High XIST",0.239284191449745,"Normal Tissue"
"High XIST",0.265626114941271,"Normal Tissue"
"Low XIST",0.205162450606989,"Normal Tissue"
"Low XIST",0.346146760800612,"Normal Tissue"
"Low XIST",0.237798829023686,"Normal Tissue"
"High XIST",0.175564908948191,"Normal Tissue"
"Low XIST",0.505328622499192,"Normal Tissue"
"Low XIST",0.379967873199677,"Normal Tissue"
"Low XIST",0.35858169976825,"Normal Tissue"
"Low XIST",0.379692165584973,"Normal Tissue"
"Low XIST",0.395718557177884,"Normal Tissue"
"Low XIST",0.376751658757749,"Normal Tissue"
"High XIST",0.153634943834045,"Normal Tissue"
"Low XIST",0.340980912952661,"Normal Tissue"
"High XIST",0.9439121391886,"Normal Tissue"
"High XIST",0.264560410263468,"Normal Tissue"
"High XIST",0.224132984230979,"Normal Tissue"
"Low XIST",0.180097115738087,"Normal Tissue"
"Low XIST",0.392468300316811,"Normal Tissue"
"Low XIST",0.184330142675361,"Normal Tissue"
"High XIST",0.0997272806342149,"Normal Tissue"
"Low XIST",0.463632973353403,"Normal Tissue"
"Low XIST",0.499706841025337,"Normal Tissue"
"High XIST",0.17341385045448,"Normal Tissue"
"High XIST",0.150466341179409,"Normal Tissue"
"Low XIST",0.372678589617647,"Normal Tissue"
"Low XIST",0.212898259485027,"Normal Tissue"
"Low XIST",0.475948933464987,"Normal Tissue"
"Low XIST",0.3057835495192,"Normal Tissue"
"Low XIST",0.191341165119126,"Normal Tissue"
"Low XIST",0.528751965659488,"Normal Tissue"
"Low XIST",0.490680725273156,"Normal Tissue"
"Low XIST",0.38422542300873,"Normal Tissue"
"Low XIST",0.356217056231043,"Normal Tissue"
"Low XIST",0.354819532149511,"Normal Tissue"
"Low XIST",0.327523727277973,"Normal Tissue"
"Low XIST",0.346032488982276,"Normal Tissue"
"High XIST",0.0844845677792524,"Normal Tissue"
"High XIST",0.197036888491093,"Normal Tissue"
"High XIST",0.172955241491735,"Normal Tissue"
"High XIST",0,"Normal Tissue"
"Low XIST",0.457299679565321,"Normal Tissue"
"Low XIST",0.445514513682441,"Normal Tissue"
"Low XIST",0.171857513664856,"Normal Tissue"
"Low XIST",0.35892957779047,"Normal Tissue"
"Low XIST",0.358218896144512,"Normal Tissue"
"Low XIST",0.536266267515506,"Normal Tissue"
"Low XIST",0.494454454437565,"Normal Tissue"
"Low XIST",0.370182932217083,"Normal Tissue"
"Low XIST",0.443157204849461,"Normal Tissue"
"Low XIST",0.41274238428521,"Normal Tissue"
"Low XIST",0.377446846119712,"Normal Tissue"
"Low XIST",0.428031541240315,"Normal Tissue"
"Low XIST",0.385871168744196,"Normal Tissue"
"Low XIST",0.422278021005345,"Normal Tissue"
"Low XIST",0.324885608298601,"Normal Tissue"
"Low XIST",0.079504251980354,"Normal Tissue"
"Low XIST",0.513115254710479,"Normal Tissue"
"High XIST",0.116450024117656,"Normal Tissue"
"High XIST",0.200397943544895,"Normal Tissue"
"Low XIST",0.440514439398986,"Normal Tissue"
"High XIST",0.374510333654307,"Normal Tissue"
"Low XIST",0.321489714934934,"Normal Tissue"
"High XIST",0.148227720556967,"Normal Tissue"
"High XIST",0.239613174910755,"Normal Tissue"
"Low XIST",0.324710395922789,"Normal Tissue"
"High XIST",0.142566616029472,"Normal Tissue"
"High XIST",0.183806881447096,"Normal Tissue"
"High XIST",0.183359839684001,"Normal Tissue"
"Low XIST",0.387133416595018,"Normal Tissue"
"Low XIST",0.3214587798708,"Normal Tissue"
"High XIST",0.10412031505575,"Normal Tissue"
"High XIST",0.120235906857045,"Normal Tissue"
"High XIST",0.270972540991814,"Normal Tissue"
"High XIST",0.216527362004874,"Normal Tissue"
"Low XIST",0.397654928012061,"Normal Tissue"
"Low XIST",0.204120829636001,"Normal Tissue"
"Low XIST",0.267117187584041,"Normal Tissue"
"Low XIST",0.409103137347827,"Normal Tissue"
"High XIST",0.0425273381849666,"Normal Tissue"
"High XIST",0.0959934602417433,"Normal Tissue"
"High XIST",0.101395881537262,"Normal Tissue"
"High XIST",0.11749234287691,"Normal Tissue"
"High XIST",0.093245726604643,"Normal Tissue"
"Low XIST",0.342789471453256,"Normal Tissue"
"High XIST",0.155822114705902,"Normal Tissue"
"High XIST",0.216995869713352,"Normal Tissue"
"High XIST",0.162196987903226,"Normal Tissue"
"Low XIST",0.421902003599107,"Normal Tissue"
"Low XIST",0.4171582,"Primary Tumor"
"Low XIST",0.3789156,"Primary Tumor"
"Low XIST",0.3855419,"Primary Tumor"
"Low XIST",0.4154605,"Primary Tumor"
"Low XIST",0.3277898,"Primary Tumor"
"Low XIST",0.3943583,"Primary Tumor"
"Low XIST",0.4065033,"Primary Tumor"
"Low XIST",0.3987751,"Primary Tumor"
"Low XIST",0.3769167,"Primary Tumor"
"Low XIST",0.4290835,"Primary Tumor"
"Low XIST",0.4621623,"Primary Tumor"
"Low XIST",0.349691,"Primary Tumor"
"Low XIST",0.3907336,"Primary Tumor"
"Low XIST",0.4034755,"Primary Tumor"
"Low XIST",0.3695666,"Primary Tumor"
"Low XIST",0.3839649,"Primary Tumor"
"Low XIST",0.4233863,"Primary Tumor"
"Low XIST",0.4340279,"Primary Tumor"
"Low XIST",0.4197368,"Primary Tumor"
"Low XIST",0.3800766,"Primary Tumor"
"Low XIST",0.4097349,"Primary Tumor"
"Low XIST",0.3481499,"Primary Tumor"
"Low XIST",0.362033,"Primary Tumor"
"Low XIST",0.3904953,"Primary Tumor"
"Low XIST",0.3810123,"Primary Tumor"
"Low XIST",0.4049466,"Primary Tumor"
"Low XIST",0.4208117,"Primary Tumor"
"Low XIST",0.4059727,"Primary Tumor"
"Low XIST",0.4365671,"Primary Tumor"
"Low XIST",0.352314,"Primary Tumor"
"Low XIST",0.414687,"Primary Tumor"
"High XIST",0.4440558,"Primary Tumor"
"Low XIST",0.4334645,"Primary Tumor"
"High XIST",0.3477546,"Primary Tumor"
"Low XIST",0.3219491,"Primary Tumor"
"Low XIST",0.4522196,"Primary Tumor"
"High XIST",0.3999593,"Primary Tumor"
"Low XIST",0.4581585,"Primary Tumor"
"High XIST",0.4249485,"Primary Tumor"
"High XIST",0.38618,"Primary Tumor"
"Low XIST",0.4934455,"Primary Tumor"
