"gene","bicor","XIST_group","sample_type"
"MAPK8IP3",-0.0218036507335758,"Low XIST","Metastatic"
"DOCK1",-0.0815290640872694,"Low XIST","Metastatic"
"FER",0.13787817240471,"Low XIST","Metastatic"
"CBLL1",0.184764639480918,"Low XIST","Metastatic"
"GIT2",-0.0855890892875442,"Low XIST","Metastatic"
"VEZT",0.0158283178990387,"Low XIST","Metastatic"
"ANKRD28",0.209029310117565,"Low XIST","Metastatic"
"PTPRA",0.0553057666637692,"Low XIST","Metastatic"
"DLG5",-0.0932511075473969,"Low XIST","Metastatic"
"ABI2",0.0335975810378999,"Low XIST","Metastatic"
"ARHGAP12",0.143120870773645,"Low XIST","Metastatic"
"PPFIA1",0.192068231865726,"Low XIST","Metastatic"
"ARHGAP5",0.143597757442581,"Low XIST","Metastatic"
"PIK3CA",0.134422026292611,"Low XIST","Metastatic"
"KTN1",0.123714108907027,"Low XIST","Metastatic"
"ARHGEF7",0.0263818800634266,"Low XIST","Metastatic"
"ITGA9",-0.157949713205873,"Low XIST","Metastatic"
"SORBS2",-0.100839404632915,"Low XIST","Metastatic"
"ITGA10",-0.147156250355643,"Low XIST","Metastatic"
"ROCK1",0.0946024927106254,"Low XIST","Metastatic"
"PTPN14",0.1990267007266,"Low XIST","Metastatic"
"PTPN11",0.123356346758402,"Low XIST","Metastatic"
"MACF1",-0.03829145910744,"Low XIST","Metastatic"
"RAPGEF2",0.00111963825495867,"Low XIST","Metastatic"
"DLG1",0.204916278618948,"Low XIST","Metastatic"
"PTEN",0.179350334512404,"Low XIST","Metastatic"
"CBL",-0.115166870638655,"Low XIST","Metastatic"
"PKP4",0.029878524700223,"Low XIST","Metastatic"
"CLIP1",0.0311518337865639,"Low XIST","Metastatic"
"STARD13",-0.213254845887717,"Low XIST","Metastatic"
"SH2B1",-0.0751073418957709,"Low XIST","Metastatic"
"ASAP3",0.0968160399944119,"Low XIST","Metastatic"
"CSNK1E",-0.0593176450644658,"Low XIST","Metastatic"
"TRIO",0.0186941092058521,"Low XIST","Metastatic"
"CDH20",0.0264674649300332,"Low XIST","Metastatic"
"ARVCF",-0.014250570329534,"Low XIST","Metastatic"
"ITGB3BP",0.141634210371633,"Low XIST","Metastatic"
"ARHGAP21",0.0898526770346448,"Low XIST","Metastatic"
"ADAM12",-0.358653750929104,"Low XIST","Metastatic"
"CDH4",0.0359894224828124,"Low XIST","Metastatic"
"PTPRM",-0.0297989004659635,"Low XIST","Metastatic"
"PTPN2",0.0857689326848598,"Low XIST","Metastatic"
"SSH1",-0.075315428419039,"Low XIST","Metastatic"
"ITGAV",-0.0901958343070269,"Low XIST","Metastatic"
"EPB41",0.364396364850311,"Low XIST","Metastatic"
"DYNC1H1",-0.170556907018782,"Low XIST","Metastatic"
"CTNNB1",0.333633379739292,"Low XIST","Metastatic"
"ARHGEF12",0.0670425345911093,"Low XIST","Metastatic"
"ADAM10",0.116178584866573,"Low XIST","Metastatic"
"LAYN",-0.370716113424752,"Low XIST","Metastatic"
"PKD1",-0.362900209481658,"Low XIST","Metastatic"
"PTPRT",0.0550976157397483,"Low XIST","Metastatic"
"ARHGAP35",0.148149569277859,"Low XIST","Metastatic"
"ARHGEF6",-0.19121124717651,"Low XIST","Metastatic"
"VIM",-0.079642463674425,"Low XIST","Metastatic"
"SRCIN1",-0.0236544006796764,"Low XIST","Metastatic"
"ZFYVE21",0.317203831665177,"Low XIST","Metastatic"
"ELMO1",-0.288378510365489,"Low XIST","Metastatic"
"ABL1",-0.123724261619613,"Low XIST","Metastatic"
"CD47",-0.0773651096715939,"Low XIST","Metastatic"
"PDPK1",-0.033375798823795,"Low XIST","Metastatic"
"PRNP",-0.0852011241720234,"Low XIST","Metastatic"
"PTPN12",-0.00679514348635033,"Low XIST","Metastatic"
"SVIL",-0.186476266123116,"Low XIST","Metastatic"
"EGFR",-0.057368368711416,"Low XIST","Metastatic"
"ARHGAP26",0.140061677180435,"Low XIST","Metastatic"
"PTK2",0.111306923234664,"Low XIST","Metastatic"
"HEG1",-0.117179630574581,"Low XIST","Metastatic"
"CTNND2",-0.0203985219202974,"Low XIST","Metastatic"
"ITGB3",-0.245756779356794,"Low XIST","Metastatic"
"ITGB8",-0.093026213970717,"Low XIST","Metastatic"
"CRKL",-0.0572108524275431,"Low XIST","Metastatic"
"INPPL1",-0.0276223706236565,"Low XIST","Metastatic"
"SYNM",-0.0694335073231244,"Low XIST","Metastatic"
"SPTLC1",0.0164952810648529,"Low XIST","Metastatic"
"CSNK2A1",0.133240895967398,"Low XIST","Metastatic"
"PALLD",-0.186747465767684,"Low XIST","Metastatic"
"ITGA11",-0.376208847760895,"Low XIST","Metastatic"
"WASF2",0.014640881327557,"Low XIST","Metastatic"
"ENAH",0.135811036759686,"Low XIST","Metastatic"
"PPM1F",-0.292724493572866,"Low XIST","Metastatic"
"CYTH2",0.0154130534521814,"Low XIST","Metastatic"
"CDH3",0.137645953916186,"Low XIST","Metastatic"
"MAPK1",0.0998081412157411,"Low XIST","Metastatic"
"CDH12",-0.0871863679762222,"Low XIST","Metastatic"
"CDH8",-0.22194364940009,"Low XIST","Metastatic"
"RNF185",-0.0584927095400706,"Low XIST","Metastatic"
"FLNB",0.00910272431020044,"Low XIST","Metastatic"
"ILKAP",-0.0339311829584443,"Low XIST","Metastatic"
"PPM1M",-0.204966904132319,"Low XIST","Metastatic"
"CAV1",-0.450059907475041,"Low XIST","Metastatic"
"LPP",0.00285295813990123,"Low XIST","Metastatic"
"ITGA7",0.0385578695456701,"Low XIST","Metastatic"
"FAT1",-0.245249475191084,"Low XIST","Metastatic"
"CTNND1",0.194244604414285,"Low XIST","Metastatic"
"CDH1",0.420774900597993,"Low XIST","Metastatic"
"FYN",-0.201588602537236,"Low XIST","Metastatic"
"AJAP1",-0.0640376700991522,"Low XIST","Metastatic"
"SHC1",-0.338984856930776,"Low XIST","Metastatic"
"CSRP1",-0.181312960947317,"Low XIST","Metastatic"
"PRKD1",0.0994193480494416,"Low XIST","Metastatic"
"LIMS1",-0.0336435063665284,"Low XIST","Metastatic"
"IQGAP1",0.0876255104169419,"Low XIST","Metastatic"
"NRP1",-0.367953757248053,"Low XIST","Metastatic"
"ITGB1BP1",0.0367696916963813,"Low XIST","Metastatic"
"MYO6",0.0487986807266614,"Low XIST","Metastatic"
"PARVA",0.350237634350158,"Low XIST","Metastatic"
"CRK",0.146504311740669,"Low XIST","Metastatic"
"CDH5",-0.440174072786554,"Low XIST","Metastatic"
"PARD3",0.0235778767153675,"Low XIST","Metastatic"
"CDH24",-0.106191695772724,"Low XIST","Metastatic"
"GIT1",0.305860587891263,"Low XIST","Metastatic"
"ANK3",-0.205373942341367,"Low XIST","Metastatic"
"ARHGAP32",-0.00794503923821009,"Low XIST","Metastatic"
"ARHGEF2",0.0185896881413908,"Low XIST","Metastatic"
"RHOU",-0.0554893428934832,"Low XIST","Metastatic"
"PABPC1",0.321509089052357,"Low XIST","Metastatic"
"ITGA2",-0.128386472888239,"Low XIST","Metastatic"
"VCL",0.0487376833405807,"Low XIST","Metastatic"
"ARHGAP24",-0.201138787760512,"Low XIST","Metastatic"
"PEAK1",0.221617940821306,"Low XIST","Metastatic"
"NDEL1",-0.0879120779939438,"Low XIST","Metastatic"
"PDZD2",-0.0931763354414936,"Low XIST","Metastatic"
"DLC1",-0.237075118554126,"Low XIST","Metastatic"
"PTPRK",0.0124679239945264,"Low XIST","Metastatic"
"RAPGEF1",0.18213305184954,"Low XIST","Metastatic"
"ITGB1",-0.138209528860415,"Low XIST","Metastatic"
"TESK1",0.0785362681290605,"Low XIST","Metastatic"
"NEXN",-0.220994317924367,"Low XIST","Metastatic"
"ABI1",0.239940106274738,"Low XIST","Metastatic"
"TES",-0.113642897511848,"Low XIST","Metastatic"
"FERMT2",-0.0578420943982967,"Low XIST","Metastatic"
"TNS1",0.0102303648804165,"Low XIST","Metastatic"
"TJP1",0.04343154116744,"Low XIST","Metastatic"
"CDH22",0.0122069125949822,"Low XIST","Metastatic"
"INPP5D",-0.236382034378818,"Low XIST","Metastatic"
"CDH7",0.0349176954736127,"Low XIST","Metastatic"
"SPTBN1",0.00667525227576682,"Low XIST","Metastatic"
"CGNL1",-0.281392842432511,"Low XIST","Metastatic"
"ITGAD",-0.00690824621187246,"Low XIST","Metastatic"
"PAK1",0.181215119175098,"Low XIST","Metastatic"
"PTPRF",-0.0305379424321913,"Low XIST","Metastatic"
"GAB1",0.250187541892934,"Low XIST","Metastatic"
"SORBS1",0.142659241359878,"Low XIST","Metastatic"
"LIN7A",-0.268664793756709,"Low XIST","Metastatic"
"GNA12",0.0689586693549345,"Low XIST","Metastatic"
"NF2",-0.103800856532501,"Low XIST","Metastatic"
"ITGA4",0.066392365061751,"Low XIST","Metastatic"
"MYH10",-0.106419176512492,"Low XIST","Metastatic"
"INSR",0.2379646347699,"Low XIST","Metastatic"
"VAV3",-0.171369995511686,"Low XIST","Metastatic"
"FHL2",-0.306557962881537,"Low XIST","Metastatic"
"BCAR3",-0.181649495558714,"Low XIST","Metastatic"
"NUMB",-0.139255405458559,"Low XIST","Metastatic"
"MYOM1",-0.00313258551988707,"Low XIST","Metastatic"
"LRP1",-0.515146809758554,"Low XIST","Metastatic"
"ASAP2",-0.0817854343178242,"Low XIST","Metastatic"
"CDH11",-0.441250784005296,"Low XIST","Metastatic"
"TLN1",-0.30274042302933,"Low XIST","Metastatic"
"LIMA1",0.0493442013794236,"Low XIST","Metastatic"
"SSX2IP",0.162729599979035,"Low XIST","Metastatic"
"SH3KBP1",-0.044370381552839,"Low XIST","Metastatic"
"RDX",0.0246162681975719,"Low XIST","Metastatic"
"MYO7A",-0.334289900359087,"Low XIST","Metastatic"
"SIPA1L3",0.32076729101729,"Low XIST","Metastatic"
"ITGA6",-0.17461415616566,"Low XIST","Metastatic"
"ADD1",-0.0750369300686835,"Low XIST","Metastatic"
"AGAP2",-0.252253649681425,"Low XIST","Metastatic"
"NRP2",-0.453595150539561,"Low XIST","Metastatic"
"ITGAX",-0.225663626056879,"Low XIST","Metastatic"
"ACTN1",-0.0323218352828645,"Low XIST","Metastatic"
"MET",-0.11351972798118,"Low XIST","Metastatic"
"PRKACA",0.0811836049098985,"Low XIST","Metastatic"
"ITGA1",-0.187401700117459,"Low XIST","Metastatic"
"NEDD9",0.247674012098691,"Low XIST","Metastatic"
"DEF6",-0.210224865688743,"Low XIST","Metastatic"
"PTPRU",-0.186998326554018,"Low XIST","Metastatic"
"EXOC3",0.329198076778891,"Low XIST","Metastatic"
"STAT3",-0.0996067240759317,"Low XIST","Metastatic"
"NCK2",0.144918034587712,"Low XIST","Metastatic"
"PPP2CA",0.145046186555807,"Low XIST","Metastatic"
"ITGB6",-0.102953163610354,"Low XIST","Metastatic"
"THY1",-0.450713388241568,"Low XIST","Metastatic"
"MMP14",-0.146514364974652,"Low XIST","Metastatic"
"ACP1",0.039327905078871,"Low XIST","Metastatic"
"FSCN1",-0.391225409815535,"Low XIST","Metastatic"
"DBN1",-0.135344495030338,"Low XIST","Metastatic"
"LIMK1",-0.290322335608205,"Low XIST","Metastatic"
"WIPF2",0.33450478862386,"Low XIST","Metastatic"
"SIRPA",0.126255104160523,"Low XIST","Metastatic"
"TGFB1I1",-0.184829422939045,"Low XIST","Metastatic"
"MARCKS",0.0137219705011447,"Low XIST","Metastatic"
"PLEKHA7",0.0247411587526136,"Low XIST","Metastatic"
"PTPRJ",0.256972871640216,"Low XIST","Metastatic"
"SHROOM3",0.0880640760297124,"Low XIST","Metastatic"
"WASL",0.193757525923934,"Low XIST","Metastatic"
"CTTN",0.0438491426934058,"Low XIST","Metastatic"
"ECT2",0.172436829643633,"Low XIST","Metastatic"
"PSEN1",0.183694204247075,"Low XIST","Metastatic"
"CASP8",-0.148079027322282,"Low XIST","Metastatic"
"MSN",0.0134680216871399,"Low XIST","Metastatic"
"ITGB4",-0.0899545960002559,"Low XIST","Metastatic"
"PRKCD",0.0318733216951625,"Low XIST","Metastatic"
"AKAP5",0.183630693325459,"Low XIST","Metastatic"
"ITGAM",-0.17007617070316,"Low XIST","Metastatic"
"CD2AP",0.204537685878583,"Low XIST","Metastatic"
"CDH6",-0.159271406922742,"Low XIST","Metastatic"
"TRIP6",0.100881530224668,"Low XIST","Metastatic"
"CTNNA3",0.255980482074972,"Low XIST","Metastatic"
"TIAM1",-0.215500894141283,"Low XIST","Metastatic"
"LPXN",-0.252472431728707,"Low XIST","Metastatic"
"FERMT1",0.261874322655501,"Low XIST","Metastatic"
"TRIOBP",-0.260509667808668,"Low XIST","Metastatic"
"CDH18",0.0260126353092194,"Low XIST","Metastatic"
"ITGB5",-0.154002445901168,"Low XIST","Metastatic"
"SDCBP",0.11825901920999,"Low XIST","Metastatic"
"MPP7",0.266756643785854,"Low XIST","Metastatic"
"FLNA",-0.248200944160357,"Low XIST","Metastatic"
"MYH9",-0.360878216631783,"Low XIST","Metastatic"
"TJP2",0.0165554053020187,"Low XIST","Metastatic"
"PXN",-0.322095412330731,"Low XIST","Metastatic"
"ZYX",-0.368763711817697,"Low XIST","Metastatic"
"VAV2",0.000277007628773092,"Low XIST","Metastatic"
"PTPN1",0.0634571905445109,"Low XIST","Metastatic"
"SYK",0.0192267032728218,"Low XIST","Metastatic"
"LDB3",-0.0306869490633109,"Low XIST","Metastatic"
"GRB7",-0.205628313037699,"Low XIST","Metastatic"
"ITGA5",-0.411857720306242,"Low XIST","Metastatic"
"TRPV4",-0.239720255605068,"Low XIST","Metastatic"
"PIP5K1C",-0.022592537859275,"Low XIST","Metastatic"
"LYN",-0.0293783535668906,"Low XIST","Metastatic"
"ADAM9",-0.147489432053423,"Low XIST","Metastatic"
"ITGAL",-0.160004871585288,"Low XIST","Metastatic"
"SLC3A2",0.0507535472429132,"Low XIST","Metastatic"
"ITGAE",0.013021226923394,"Low XIST","Metastatic"
"CIB2",0.104781024558982,"Low XIST","Metastatic"
"CASP3",-0.00265663651649686,"Low XIST","Metastatic"
"PLD1",0.123563242684881,"Low XIST","Metastatic"
"RAVER1",0.221256589968311,"Low XIST","Metastatic"
"CAPZA1",0.0488755592643311,"Low XIST","Metastatic"
"CDH2",-0.235587087262565,"Low XIST","Metastatic"
"ENG",-0.442928943810857,"Low XIST","Metastatic"
"VAV1",-0.196484730163234,"Low XIST","Metastatic"
"RACGAP1",0.188346972726862,"Low XIST","Metastatic"
"SORBS3",-0.206431552807763,"Low XIST","Metastatic"
"ITGA8",-0.150656563150517,"Low XIST","Metastatic"
"ARF6",0.19595821886246,"Low XIST","Metastatic"
"SLC9A1",-0.187462497225416,"Low XIST","Metastatic"
"LIMS2",0.0670209528925134,"Low XIST","Metastatic"
"AKT1",0.163529506238907,"Low XIST","Metastatic"
"CDH10",-0.225974272115376,"Low XIST","Metastatic"
"HAX1",0.0610603204434818,"Low XIST","Metastatic"
"RAP1A",-0.0568982995446901,"Low XIST","Metastatic"
"CORO2A",-0.0782525897175851,"Low XIST","Metastatic"
"PARVB",-0.0531830643761226,"Low XIST","Metastatic"
"JUP",0.147374824336449,"Low XIST","Metastatic"
"CTNNA1",0.0461757542729204,"Low XIST","Metastatic"
"CDH9",0.0681750447483243,"Low XIST","Metastatic"
"SCRIB",-0.00188320841068906,"Low XIST","Metastatic"
"CTNNA2",0.144029617496761,"Low XIST","Metastatic"
"ACTR3",-0.0782298332545846,"Low XIST","Metastatic"
"CASS4",-0.2475183760504,"Low XIST","Metastatic"
"ITGB2",-0.254853209797923,"Low XIST","Metastatic"
"FBLIM1",-0.275200280021133,"Low XIST","Metastatic"
"SH3BP1",-0.0356675195838938,"Low XIST","Metastatic"
"NME1",0.176566383457651,"Low XIST","Metastatic"
"RHOA",-0.300637215023002,"Low XIST","Metastatic"
"PDE4D",0.287858179326384,"Low XIST","Metastatic"
"DIAPH1",-0.0710511985075761,"Low XIST","Metastatic"
"CALR",-0.134097069225291,"Low XIST","Metastatic"
"FABP3",0.198729381756922,"Low XIST","Metastatic"
"ITGA3",-0.0642701574001062,"Low XIST","Metastatic"
"PLEC",-0.431377811254946,"Low XIST","Metastatic"
"PTPN6",-0.221113702178646,"Low XIST","Metastatic"
"SDC4",-0.30828324149908,"Low XIST","Metastatic"
"ILK",-0.050252683950245,"Low XIST","Metastatic"
"PTPRH",-0.168357562046349,"Low XIST","Metastatic"
"FERMT3",-0.0780800022277945,"Low XIST","Metastatic"
"PRKCA",-0.0555390931646011,"Low XIST","Metastatic"
"PTK2B",-0.256004404164214,"Low XIST","Metastatic"
"LASP1",-0.124631380023226,"Low XIST","Metastatic"
"CDH19",-0.0579260597416582,"Low XIST","Metastatic"
"EZR",0.205277305352974,"Low XIST","Metastatic"
"TRPC4",-0.260666063931696,"Low XIST","Metastatic"
"CEACAM1",0.207574505950146,"Low XIST","Metastatic"
"GRB2",0.113027360431772,"Low XIST","Metastatic"
"HSPA2",0.0853353087529595,"Low XIST","Metastatic"
"CDC42",0.0818233748639327,"Low XIST","Metastatic"
"TSPAN1",-0.0962600484528565,"Low XIST","Metastatic"
"TUBA1B",0.128329589557381,"Low XIST","Metastatic"
"LMO7",-0.0846771189641741,"Low XIST","Metastatic"
"CDH15",-0.161031358036714,"Low XIST","Metastatic"
"CD151",-0.360610782191156,"Low XIST","Metastatic"
"ACTB",-0.211966630829426,"Low XIST","Metastatic"
"KCNH2",0.121876282929416,"Low XIST","Metastatic"
"SMPX",-0.158016588232012,"Low XIST","Metastatic"
"CAPN1",0.178979507977752,"Low XIST","Metastatic"
"CAPN2",-0.0136907163686859,"Low XIST","Metastatic"
"PTPRO",-0.0720572791881257,"Low XIST","Metastatic"
"ITGB7",-0.0520488264488815,"Low XIST","Metastatic"
"RAC1",0.122907112794798,"Low XIST","Metastatic"
"NUDT16L1",-0.269942416224111,"Low XIST","Metastatic"
"CORO1B",0.00429649759972386,"Low XIST","Metastatic"
"RNF5",0.035090906941624,"Low XIST","Metastatic"
"SRC",0.368871456301017,"Low XIST","Metastatic"
"ABI3",-0.282494109845045,"Low XIST","Metastatic"
"ACTN4",-0.137925093100631,"Low XIST","Metastatic"
"CSK",0.250252909179228,"Low XIST","Metastatic"
"DNM2",0.196368136049622,"Low XIST","Metastatic"
"PVR",-0.13623521252358,"Low XIST","Metastatic"
"PLAUR",-0.393200143255191,"Low XIST","Metastatic"
"HRAS",0.0184740638020272,"Low XIST","Metastatic"
"SHARPIN",-0.0031543636476335,"Low XIST","Metastatic"
"ARPC2",-0.160280575535522,"Low XIST","Metastatic"
"VASP",-0.0105076160954476,"Low XIST","Metastatic"
"OSTF1",-0.0218543527249858,"Low XIST","Metastatic"
"KEAP1",0.0426061937967792,"Low XIST","Metastatic"
"HSPB1",-0.284327690672674,"Low XIST","Metastatic"
"ARF1",-0.154067847053896,"Low XIST","Metastatic"
"BCAR1",-0.166509290297639,"Low XIST","Metastatic"
"SLC16A3",-0.275778105870178,"Low XIST","Metastatic"
"SDC1",0.0917178424717691,"Low XIST","Metastatic"
"CIB1",-0.0406729019990334,"Low XIST","Metastatic"
"CFL1",-0.122980029950776,"Low XIST","Metastatic"
"PFN1",-0.0587829376685641,"Low XIST","Metastatic"
"KRIT1",0.0203016257160436,"High XIST","Metastatic"
"RASA1",-0.351844423303282,"High XIST","Metastatic"
"MAPK8",-0.103308921427119,"High XIST","Metastatic"
"NISCH",-0.349504008028245,"High XIST","Metastatic"
"MAGI1",-0.244821427165538,"High XIST","Metastatic"
"SOS1",0.0614541511807561,"High XIST","Metastatic"
"PLCG1",0.034032529645893,"High XIST","Metastatic"
"IRS1",-0.329503055983992,"High XIST","Metastatic"
"TRPM7",0.250970744902029,"High XIST","Metastatic"
"MAPK8IP3",-0.21230802289665,"High XIST","Metastatic"
"DOCK1",-0.321013728616458,"High XIST","Metastatic"
"FER",-0.196711309029125,"High XIST","Metastatic"
"CBLL1",0.0940318066978987,"High XIST","Metastatic"
"GIT2",-0.108771536288633,"High XIST","Metastatic"
"VEZT",-0.307320446423262,"High XIST","Metastatic"
"ANKRD28",0.0376482337883882,"High XIST","Metastatic"
"PTPRA",-0.140032864855362,"High XIST","Metastatic"
"DLG5",-0.3301752526814,"High XIST","Metastatic"
"ABI2",-0.31260718513453,"High XIST","Metastatic"
"ARHGAP12",-0.212443165448572,"High XIST","Metastatic"
"PPFIA1",-0.185411220815899,"High XIST","Metastatic"
"ARHGAP5",-0.234929808013828,"High XIST","Metastatic"
"PIK3CA",0.104636311833213,"High XIST","Metastatic"
"KTN1",-0.0868126529070323,"High XIST","Metastatic"
"ARHGEF7",0.012340999795134,"High XIST","Metastatic"
"ITGA9",-0.590405788517512,"High XIST","Metastatic"
"SORBS2",-0.199061991307876,"High XIST","Metastatic"
"ITGA10",-0.335957206591452,"High XIST","Metastatic"
"ROCK1",-0.0341108829106662,"High XIST","Metastatic"
"PTPN14",-0.23533668135633,"High XIST","Metastatic"
"PTPN11",-0.0924859696788705,"High XIST","Metastatic"
"MACF1",-0.456414968378375,"High XIST","Metastatic"
"RAPGEF2",-0.354372641784648,"High XIST","Metastatic"
"DLG1",0.0387710779342515,"High XIST","Metastatic"
"PTEN",0.225799704450092,"High XIST","Metastatic"
"CBL",-0.0810087122147515,"High XIST","Metastatic"
"PKP4",-0.289650403962101,"High XIST","Metastatic"
"CLIP1",0.0213934841524826,"High XIST","Metastatic"
"STARD13",-0.376386062927047,"High XIST","Metastatic"
"SH2B1",-0.21483809418112,"High XIST","Metastatic"
"ASAP3",-0.261451186049301,"High XIST","Metastatic"
"CSNK1E",-0.117884177870277,"High XIST","Metastatic"
"TRIO",-0.0131995060303305,"High XIST","Metastatic"
"CDH20",0.0612291946208122,"High XIST","Metastatic"
"ARVCF",-0.422471694241414,"High XIST","Metastatic"
"ITGB3BP",0.565153961996663,"High XIST","Metastatic"
"ARHGAP21",0.0352847476959294,"High XIST","Metastatic"
"ADAM12",0.00122120942275818,"High XIST","Metastatic"
"CDH4",-0.316261130262807,"High XIST","Metastatic"
"PTPRM",-0.406656250757212,"High XIST","Metastatic"
"PTPN2",0.145950798277269,"High XIST","Metastatic"
"SSH1",-0.114818616640484,"High XIST","Metastatic"
"ITGAV",-0.260552988858979,"High XIST","Metastatic"
"EPB41",0.19284162162331,"High XIST","Metastatic"
"DYNC1H1",-0.202162545875248,"High XIST","Metastatic"
"CTNNB1",-0.184327146786711,"High XIST","Metastatic"
"ARHGEF12",-0.309704574624641,"High XIST","Metastatic"
"ADAM10",0.101523627822669,"High XIST","Metastatic"
"LAYN",-0.270704958901206,"High XIST","Metastatic"
"PKD1",0.0283359934720799,"High XIST","Metastatic"
"PTPRT",0.163136282269855,"High XIST","Metastatic"
"ARHGAP35",-0.0684875152680914,"High XIST","Metastatic"
"ARHGEF6",-0.131629909473151,"High XIST","Metastatic"
"VIM",-0.223163691244316,"High XIST","Metastatic"
"SRCIN1",-0.287516585089798,"High XIST","Metastatic"
"ZFYVE21",-0.229060021039468,"High XIST","Metastatic"
"ELMO1",-0.287169796133251,"High XIST","Metastatic"
"ABL1",-0.433569515320021,"High XIST","Metastatic"
"CD47",-0.00765717612999763,"High XIST","Metastatic"
"PDPK1",0.00756980597469042,"High XIST","Metastatic"
"PRNP",-0.337092239672537,"High XIST","Metastatic"
"PTPN12",0.0134280443936469,"High XIST","Metastatic"
"SVIL",-0.353261878981943,"High XIST","Metastatic"
"EGFR",-0.351157042376881,"High XIST","Metastatic"
"ARHGAP26",0.129577700933041,"High XIST","Metastatic"
"PTK2",-0.166142020979172,"High XIST","Metastatic"
"HEG1",-0.444945814969253,"High XIST","Metastatic"
"CTNND2",-0.210152483566554,"High XIST","Metastatic"
"ITGB3",-0.534794742551235,"High XIST","Metastatic"
"ITGB8",-0.218892713606124,"High XIST","Metastatic"
"CRKL",-0.0254446037929811,"High XIST","Metastatic"
"INPPL1",-0.0935609837911817,"High XIST","Metastatic"
"SYNM",-0.209538401302599,"High XIST","Metastatic"
"SPTLC1",-0.197630341738002,"High XIST","Metastatic"
"CSNK2A1",0.0897916225449152,"High XIST","Metastatic"
"PALLD",-0.450638659997877,"High XIST","Metastatic"
"ITGA11",-0.27025469618678,"High XIST","Metastatic"
"WASF2",0.114047729105699,"High XIST","Metastatic"
"ENAH",-0.0450508893083968,"High XIST","Metastatic"
"PPM1F",-0.0631254420663974,"High XIST","Metastatic"
"CYTH2",-0.0938782077532037,"High XIST","Metastatic"
"CDH3",0.0517798895132939,"High XIST","Metastatic"
"MAPK1",-0.142539818652786,"High XIST","Metastatic"
"CDH12",0.0608954802527246,"High XIST","Metastatic"
"CDH8",0.0347947353872209,"High XIST","Metastatic"
"RNF185",-0.116522059364951,"High XIST","Metastatic"
"FLNB",0.00697146810420819,"High XIST","Metastatic"
"ILKAP",-0.210408501939814,"High XIST","Metastatic"
"PPM1M",-0.241689481710531,"High XIST","Metastatic"
"CAV1",-0.342679389632926,"High XIST","Metastatic"
"LPP",0.172209481087616,"High XIST","Metastatic"
"ITGA7",-0.232264284976354,"High XIST","Metastatic"
"FAT1",-0.291453807893569,"High XIST","Metastatic"
"CTNND1",-0.120148446088832,"High XIST","Metastatic"
"CDH1",0.141673195616506,"High XIST","Metastatic"
"FYN",-0.482909081058773,"High XIST","Metastatic"
"AJAP1",-0.387738041584698,"High XIST","Metastatic"
"SHC1",-0.20173476042712,"High XIST","Metastatic"
"CSRP1",-0.283575531001779,"High XIST","Metastatic"
"PRKD1",-0.237859847141736,"High XIST","Metastatic"
"LIMS1",-0.0113407855882274,"High XIST","Metastatic"
"IQGAP1",0.00275869413568663,"High XIST","Metastatic"
"NRP1",-0.475971930317901,"High XIST","Metastatic"
"ITGB1BP1",-0.204975917171431,"High XIST","Metastatic"
"MYO6",-0.198432954139115,"High XIST","Metastatic"
"PARVA",-0.0994307064897292,"High XIST","Metastatic"
"CRK",-0.362610758331153,"High XIST","Metastatic"
"CDH5",-0.445632534116821,"High XIST","Metastatic"
"PARD3",0.0156313375648665,"High XIST","Metastatic"
"CDH24",-0.072379003039881,"High XIST","Metastatic"
"GIT1",-0.0149220854129241,"High XIST","Metastatic"
"ANK3",-0.15382666185286,"High XIST","Metastatic"
"ARHGAP32",0.067009075737396,"High XIST","Metastatic"
"ARHGEF2",-0.312799449469372,"High XIST","Metastatic"
"RHOU",-0.512455334585712,"High XIST","Metastatic"
"PABPC1",0.45884674478339,"High XIST","Metastatic"
"ITGA2",-0.143813169145334,"High XIST","Metastatic"
"VCL",-0.416355106223565,"High XIST","Metastatic"
"ARHGAP24",-0.102510773604451,"High XIST","Metastatic"
"PEAK1",-0.0804638389864785,"High XIST","Metastatic"
"NDEL1",-0.218406434684712,"High XIST","Metastatic"
"PDZD2",-0.122858338884928,"High XIST","Metastatic"
"DLC1",-0.326871780485467,"High XIST","Metastatic"
"PTPRK",-0.149345145961482,"High XIST","Metastatic"
"RAPGEF1",-0.10694899457044,"High XIST","Metastatic"
"ITGB1",-0.290892249857847,"High XIST","Metastatic"
"TESK1",0.0105045730733249,"High XIST","Metastatic"
"NEXN",-0.389643175895656,"High XIST","Metastatic"
"ABI1",0.147340292403701,"High XIST","Metastatic"
"TES",-0.356285925351892,"High XIST","Metastatic"
"FERMT2",-0.268084756963687,"High XIST","Metastatic"
"TNS1",-0.475246507848059,"High XIST","Metastatic"
"TJP1",-0.023656957266812,"High XIST","Metastatic"
"CDH22",-0.341247829826196,"High XIST","Metastatic"
"INPP5D",-0.0926928539539652,"High XIST","Metastatic"
"CDH7",0.0421831473981127,"High XIST","Metastatic"
"SPTBN1",-0.338503532768058,"High XIST","Metastatic"
"CGNL1",-0.364680857434115,"High XIST","Metastatic"
"ITGAD",0.0599308836719939,"High XIST","Metastatic"
"PAK1",-0.0699499596303702,"High XIST","Metastatic"
"PTPRF",0.0287702347073061,"High XIST","Metastatic"
