"RNAss","XIST","sample_type","bin_XIST"
0.3171285,8.6122,"Primary Tumor","High XIST"
0.3171438,0.3346,"Primary Tumor","Low XIST"
0.3171478,5.4276,"Primary Tumor",NA
0.3171752,6.5497,"Primary Tumor",NA
0.317184883005523,5.5116261653697,"Normal Tissue",NA
0.317235362051134,0.880489626687819,"Normal Tissue","Low XIST"
0.3172439,4.6764,"Primary Tumor","Low XIST"
0.317277878340916,5.15546591083815,"Normal Tissue",NA
0.317313483862089,5.47154516278031,"Normal Tissue",NA
0.317358,5.432,"Primary Tumor",NA
0.317423829340301,2.05762355847813,"Normal Tissue","Low XIST"
0.317468,7.6628,"Primary Tumor","High XIST"
0.317521,8.6097,"Primary Tumor","High XIST"
0.3175765,4.9635,"Primary Tumor",NA
0.3176172,6.0768,"Primary Tumor",NA
0.3176228,3.0145,"Primary Tumor","Low XIST"
0.3176588,3.7762,"Metastatic",NA
0.317676361030773,1.16349873228288,"Normal Tissue","Low XIST"
0.3177,7.1584,"Primary Tumor",NA
0.3177118,5.1169,"Primary Tumor",NA
0.3178507,6.8211,"Primary Tumor",NA
0.3178525,4.2533,"Primary Tumor","Low XIST"
0.3178621,7.0441,"Primary Tumor",NA
0.317899136109137,4.40469879852281,"Normal Tissue","Low XIST"
0.318075407935875,1.89413868819967,"Normal Tissue","Low XIST"
0.318080039399597,4.08244713204036,"Normal Tissue","Low XIST"
0.3181498,1.934,"Primary Tumor","Low XIST"
0.3182501,2.0946,"Primary Tumor","Low XIST"
0.3182609,6.0246,"Primary Tumor",NA
0.3182914,1.8643,"Primary Tumor","Low XIST"
0.318296081068114,5.12560977731164,"Normal Tissue",NA
0.318387128745923,4.84152031930818,"Normal Tissue",NA
0.3184523,6.7415,"Primary Tumor",NA
0.318516701551123,5.56105113660414,"Normal Tissue",NA
0.318530179995919,5.08708090083341,"Normal Tissue",NA
0.318563,6.3976,"Primary Tumor",NA
0.31858953905177,6.2774454950339,"Normal Tissue",NA
0.318707686753673,3.38142182027903,"Normal Tissue","Low XIST"
0.3187129,4.5255,"Primary Tumor","Low XIST"
0.3187353,7.2153,"Primary Tumor",NA
0.3187405,4.6916,"Primary Tumor","Low XIST"
0.3188049,7.5677,"Primary Tumor","High XIST"
0.318806899525456,3.61953039353937,"Normal Tissue","Low XIST"
0.3189105,7.1195,"Primary Tumor",NA
0.3189154,3.8259,"Primary Tumor","Low XIST"
0.3189294,5.1375,"Primary Tumor",NA
0.3189523,7.6254,"Primary Tumor","High XIST"
0.3189715,6.8009,"Primary Tumor",NA
0.319007265922082,5.08665640396667,"Normal Tissue",NA
0.3190612,7.3956,"Primary Tumor","High XIST"
0.3190913,5.926,"Primary Tumor",NA
0.3191627,7.5448,"Primary Tumor","High XIST"
0.319256889998343,4.15388638408562,"Normal Tissue","Low XIST"
0.3193048,2.7051,"Primary Tumor","Low XIST"
0.3193303,5.6194,"Primary Tumor",NA
0.319336705718256,5.7126232915318,"Normal Tissue",NA
0.3193869,8.7673,"Primary Tumor","High XIST"
0.319427136063673,5.51130989584877,"Normal Tissue",NA
0.319454887999008,2.32797472500578,"Normal Tissue","Low XIST"
0.319486083673751,5.71784090148577,"Normal Tissue",NA
0.3196464,6.3584,"Primary Tumor",NA
0.31965,4.8294,"Primary Tumor",NA
0.3196674,6.2173,"Primary Tumor",NA
0.3197338,5.8115,"Primary Tumor",NA
0.319780451947873,4.91604663813002,"Normal Tissue",NA
0.3197987,6.1906,"Primary Tumor",NA
0.319833832617085,5.30600698905332,"Normal Tissue",NA
0.319868397629863,5.26043973133056,"Normal Tissue",NA
0.319874850450253,5.12891199051472,"Normal Tissue",NA
0.3199195,7.1506,"Primary Tumor",NA
0.319938040251788,6.32950037041971,"Normal Tissue",NA
0.320118791336271,5.00409684158288,"Normal Tissue",NA
0.320138509204951,5.48642477538126,"Normal Tissue",NA
0.32017065871808,6.22131643951735,"Normal Tissue",NA
0.3202158,3.6136,"Primary Tumor","Low XIST"
0.3202945,6.691,"Primary Tumor",NA
0.3203661265014,7.11479385626743,"Normal Tissue","High XIST"
0.320426000742859,4.67361295481991,"Normal Tissue",NA
0.3204655,4.2304,"Primary Tumor","Low XIST"
0.320489466105331,6.24984350637652,"Normal Tissue",NA
0.3205055,3.2267,"Primary Tumor","Low XIST"
0.3205068,3.7507,"Primary Tumor","Low XIST"
0.3205176,5.9647,"Primary Tumor",NA
0.3205229,3.8441,"Primary Tumor","Low XIST"
0.320581527466444,1.4243846715381,"Normal Tissue","Low XIST"
0.3206445,7.6539,"Primary Tumor","High XIST"
0.3206457,6.2215,"Primary Tumor",NA
0.320657597634554,6.18925131958267,"Normal Tissue",NA
0.320661,9.1116,"Primary Tumor","High XIST"
0.320687564060049,5.46829005650355,"Normal Tissue",NA
0.320717028096762,1.01506932171765,"Normal Tissue","Low XIST"
0.3207517,6.4853,"Primary Tumor",NA
0.320755341656085,6.62323771058634,"Normal Tissue","High XIST"
0.3208311,7.1564,"Metastatic","High XIST"
0.320913162540642,3.32351418724139,"Normal Tissue","Low XIST"
0.3209771,3.3787,"Primary Tumor","Low XIST"
0.320997028063809,4.10190215595312,"Normal Tissue","Low XIST"
0.32103081626012,6.06761720706805,"Normal Tissue",NA
0.321079508361528,5.59158966453542,"Normal Tissue",NA
0.3211042,2.4544,"Primary Tumor","Low XIST"
0.3211281,3.0463,"Primary Tumor","Low XIST"
0.3211933,7.787,"Primary Tumor","High XIST"
0.321372295959219,6.32068323349091,"Normal Tissue",NA
0.3213918,3.1327,"Primary Tumor","Low XIST"
0.3214472,3.8551,"Primary Tumor","Low XIST"
0.3214562,6.2106,"Primary Tumor",NA
0.3214587798708,3.54732643222811,"Normal Tissue","Low XIST"
0.321481,4.4337,"Primary Tumor","Low XIST"
0.321489714934934,4.01801096049819,"Normal Tissue","Low XIST"
0.3215044,3.7518,"Primary Tumor","Low XIST"
0.3215115,3.4398,"Primary Tumor","Low XIST"
0.3215712,5.3259,"Primary Tumor",NA
0.3217154,7.2286,"Primary Tumor",NA
0.3217412,5.4549,"Metastatic",NA
0.3217766,2.8055,"Primary Tumor","Low XIST"
0.3218269,7.4854,"Primary Tumor","High XIST"
0.321828,5.8778,"Primary Tumor",NA
0.3218796,5.7488,"Primary Tumor",NA
0.3219028,4.5687,"Primary Tumor","Low XIST"
0.3219491,3.3745,"Primary Tumor","Low XIST"
0.321970578516301,6.9875596276642,"Normal Tissue","High XIST"
0.3219718,8.0566,"Primary Tumor","High XIST"
0.3220059,8.402,"Primary Tumor","High XIST"
0.3220413,5.4426,"Primary Tumor",NA
0.3220699,7.8894,"Primary Tumor","High XIST"
0.3221007,5.0352,"Primary Tumor",NA
0.3221687,1.5216,"Primary Tumor","Low XIST"
0.322257589859313,4.46277217753309,"Normal Tissue","Low XIST"
0.322298436910203,2.7568098142945,"Normal Tissue","Low XIST"
0.3223032,5.8478,"Primary Tumor",NA
0.3223323,2.7444,"Primary Tumor","Low XIST"
0.3223548,7.8852,"Primary Tumor","High XIST"
0.3223619,5.0981,"Primary Tumor",NA
0.3223769,7.5299,"Primary Tumor","High XIST"
0.322393051841076,2.9297909977186,"Normal Tissue","Low XIST"
0.322396112093244,4.8480469992631,"Normal Tissue",NA
0.3224601,5.6685,"Primary Tumor",NA
0.322491,7.1186,"Primary Tumor",NA
0.3226554,6.4479,"Primary Tumor",NA
0.3226992,3.5669,"Primary Tumor","Low XIST"
0.322854398368233,5.39509708368818,"Normal Tissue",NA
0.32297295674185,4.50785805397163,"Normal Tissue",NA
0.32298476162893,5.53483978028872,"Normal Tissue",NA
0.3230811,7.7157,"Primary Tumor","High XIST"
0.3231605,7.767,"Primary Tumor","High XIST"
0.323187345973819,5.665932770965,"Normal Tissue",NA
0.323216670450251,1.96532254836725,"Normal Tissue","Low XIST"
0.3232575,3.2662,"Primary Tumor","Low XIST"
0.3232674,7.4311,"Metastatic","High XIST"
0.323274661439173,1.71193535697892,"Normal Tissue","Low XIST"
0.3233417,7.0775,"Primary Tumor",NA
0.323421,7.5561,"Primary Tumor","High XIST"
0.3234651,7.8284,"Primary Tumor","High XIST"
0.3235046,2.9394,"Primary Tumor","Low XIST"
0.323595716395175,6.14651267237609,"Normal Tissue",NA
0.3237803,6.4922,"Primary Tumor",NA
0.3238496,6.1092,"Primary Tumor",NA
0.323929,3.2359,"Primary Tumor","Low XIST"
0.3239353,6.5799,"Primary Tumor",NA
0.323952718387627,5.63084226794964,"Normal Tissue",NA
0.323990184392362,6.89361703849138,"Normal Tissue","High XIST"
0.3240829,5.8332,"Primary Tumor",NA
0.3241913,8.4444,"Primary Tumor","High XIST"
0.32423940107481,5.42125696732798,"Normal Tissue",NA
0.3242489,6.4278,"Primary Tumor",NA
0.324316745125674,5.84099187340676,"Normal Tissue",NA
0.324325411258857,4.78141217420869,"Normal Tissue",NA
0.3243272,3.9865,"Primary Tumor","Low XIST"
0.324338902205994,5.73879485330829,"Normal Tissue",NA
0.3243618,7.61,"Primary Tumor","High XIST"
0.3243992,5.0166,"Primary Tumor",NA
0.324463,4.2033,"Primary Tumor","Low XIST"
0.3244881,4.588,"Primary Tumor","Low XIST"
0.3245071,2.6019,"Primary Tumor","Low XIST"
0.324508539537225,2.44863669708433,"Normal Tissue","Low XIST"
0.3245091,4.7127,"Primary Tumor","Low XIST"
0.324522693543167,5.4899603217414,"Normal Tissue",NA
0.3245549,4.6433,"Primary Tumor","Low XIST"
0.32464434301166,5.72631354097521,"Normal Tissue",NA
0.3246655,5.9605,"Primary Tumor",NA
0.3246974,6.5179,"Primary Tumor",NA
0.324710395922789,3.05658352836637,"Normal Tissue","Low XIST"
0.3247218,5.8525,"Metastatic",NA
0.3247516,6.1861,"Primary Tumor",NA
0.3248189,7.0346,"Primary Tumor",NA
0.3248231,6.5616,"Primary Tumor",NA
0.324885608298601,3.07347750967897,"Normal Tissue","Low XIST"
0.3249089,6.0106,"Primary Tumor",NA
0.3249137,2.0569,"Primary Tumor","Low XIST"
0.324928218438226,5.66792050211561,"Normal Tissue",NA
0.324972474031578,4.88366968724114,"Normal Tissue",NA
0.325049332989826,2.91704978688353,"Normal Tissue","Low XIST"
0.3250621,6.7301,"Primary Tumor",NA
0.3252548,3.2282,"Primary Tumor","Low XIST"
0.325260907059022,7.23458753940111,"Normal Tissue","High XIST"
0.3252705,6.332,"Primary Tumor",NA
0.325301110984906,5.58859471828353,"Normal Tissue",NA
0.325310654918572,4.13265909203812,"Normal Tissue","Low XIST"
0.325357639756169,2.80508604669545,"Normal Tissue","Low XIST"
0.3253719,9.4769,"Primary Tumor","High XIST"
0.3254316,7.5217,"Primary Tumor","High XIST"
0.3254484,7.351,"Primary Tumor","High XIST"
0.3255262,4.2472,"Primary Tumor","Low XIST"
0.32571607796884,5.94511604692257,"Normal Tissue",NA
0.3257174,4.2616,"Primary Tumor","Low XIST"
0.3257732,6.8563,"Primary Tumor",NA
0.325818021394126,6.43880848297279,"Normal Tissue","High XIST"
0.3258343,0.3573,"Primary Tumor","Low XIST"
0.3260346,7.455,"Primary Tumor","High XIST"
0.3260982,5.2773,"Primary Tumor",NA
0.3261105,6.2434,"Primary Tumor",NA
0.3262189,6.1283,"Primary Tumor",NA
0.326263868786625,5.50401649497618,"Normal Tissue",NA
0.326289576661185,5.05706030190422,"Normal Tissue",NA
0.3263081,5.1599,"Primary Tumor",NA
0.3263561,6.0367,"Metastatic",NA
0.3264636,5.9989,"Primary Tumor",NA
0.3264932,8.0274,"Primary Tumor","High XIST"
0.32651,2.2113,"Primary Tumor","Low XIST"
0.326547300793771,3.16735792773851,"Normal Tissue","Low XIST"
0.3265666,4.7576,"Primary Tumor",NA
0.3266912752545,3.50474749649957,"Normal Tissue","Low XIST"
0.326702136995387,4.87484613667084,"Normal Tissue",NA
0.3267424,5.0229,"Primary Tumor",NA
0.3267604,5.5626,"Primary Tumor",NA
0.3268196,8.2434,"Primary Tumor","High XIST"
0.3268204,7.8142,"Primary Tumor","High XIST"
0.326821394630784,3.85109937011867,"Normal Tissue","Low XIST"
0.326844458042149,4.88854844147928,"Normal Tissue",NA
0.3268606,7.6122,"Primary Tumor","High XIST"
0.3268999,7.6024,"Primary Tumor","High XIST"
0.326935410170433,5.89217241919416,"Normal Tissue",NA
0.32696285762449,5.83493870444532,"Normal Tissue",NA
0.327068446008653,3.59943682303214,"Normal Tissue","Low XIST"
0.327091453209846,6.43814311761717,"Normal Tissue","High XIST"
0.327135720011443,6.15342029585682,"Normal Tissue",NA
0.3271358,7.823,"Primary Tumor","High XIST"
0.327232969692258,5.86049108954342,"Normal Tissue",NA
0.327236892783818,4.6938214566988,"Normal Tissue",NA
0.327270052879203,5.30855746584804,"Normal Tissue",NA
0.3272741,7.2466,"Primary Tumor",NA
0.32727460957367,3.31498648546852,"Normal Tissue","Low XIST"
0.3273484,7.8354,"Primary Tumor","High XIST"
0.3273772,4.2781,"Primary Tumor","Low XIST"
0.3274173,7.0701,"Primary Tumor",NA
0.3274223,4.7751,"Primary Tumor",NA
0.327523727277973,1.14925936549962,"Normal Tissue","Low XIST"
0.327529,8.5514,"Primary Tumor","High XIST"
0.327586341879672,4.30385379417802,"Normal Tissue","Low XIST"
0.3275927,3.573,"Primary Tumor","Low XIST"
0.327670265923066,6.67243948597119,"Normal Tissue","High XIST"
0.3276947,8.3202,"Primary Tumor","High XIST"
0.3277401,5.9935,"Primary Tumor",NA
0.3277898,3.4778,"Primary Tumor","Low XIST"
0.327801349474936,6.51113591805453,"Normal Tissue","High XIST"
0.3278038,7.1482,"Primary Tumor",NA
0.327818502618729,4.74152091791798,"Normal Tissue",NA
0.327887741113336,5.48352559712521,"Normal Tissue",NA
0.32792834563861,4.39307292232947,"Normal Tissue","Low XIST"
0.3279518,5.9743,"Primary Tumor",NA
0.327964275178052,2.68122435377956,"Normal Tissue","Low XIST"
0.328002291495636,3.85907503850493,"Normal Tissue","Low XIST"
0.3280063,3.4237,"Primary Tumor","Low XIST"
0.3280153,7.8867,"Primary Tumor","High XIST"
0.3280307,8.2839,"Primary Tumor","High XIST"
0.3280755,6.3266,"Primary Tumor",NA
0.328121823599164,5.74714567695818,"Normal Tissue",NA
0.3281252,6.5193,"Primary Tumor",NA
0.3281656,5.7544,"Primary Tumor",NA
0.3281985,7.5047,"Primary Tumor","High XIST"
0.3282033,2.8779,"Primary Tumor","Low XIST"
0.328226359493525,7.07254531807126,"Normal Tissue","High XIST"
0.32823,4.2654,"Primary Tumor","Low XIST"
0.3283111,6.4588,"Primary Tumor",NA
0.3283368,7.4564,"Primary Tumor","High XIST"
0.3283948,7.1358,"Primary Tumor",NA
0.3284182,2.5462,"Metastatic","Low XIST"
0.3284266,7.8264,"Primary Tumor","High XIST"
0.3285566,8.9584,"Primary Tumor","High XIST"
0.3285909,6.3756,"Primary Tumor",NA
0.3286191,6.7589,"Primary Tumor",NA
0.3287424,7.2063,"Primary Tumor",NA
0.328773169083752,4.08244713204036,"Normal Tissue","Low XIST"
0.3287745,6.6896,"Primary Tumor",NA
0.3287935,10.0764,"Primary Tumor","High XIST"
0.328794524060439,5.02861335173541,"Normal Tissue",NA
0.3288836,4.3299,"Primary Tumor","Low XIST"
0.3289074,7.5978,"Primary Tumor","High XIST"
0.3289459,7.5088,"Primary Tumor","High XIST"
0.3289459,5.0273,"Primary Tumor","High XIST"
0.3292141,5.2593,"Primary Tumor",NA
0.3292245,8.469,"Primary Tumor","High XIST"
0.3292706,6.5835,"Primary Tumor",NA
0.329434526892519,5.85725946721011,"Normal Tissue",NA
0.3294733,5.3541,"Primary Tumor",NA
0.3294926,6.8427,"Primary Tumor",NA
0.329609,2.9765,"Primary Tumor","Low XIST"
0.329721966088482,3.67027384000084,"Normal Tissue","Low XIST"
0.329819358411925,3.80229663223458,"Normal Tissue","Low XIST"
0.3298369,8.0561,"Primary Tumor","High XIST"
0.3298938,7.7351,"Primary Tumor","High XIST"
0.3299653,5.2657,"Primary Tumor",NA
0.330022,2.2082,"Primary Tumor","Low XIST"
0.330022124368731,4.6065014508504,"Normal Tissue",NA
0.3300224,7.4207,"Primary Tumor","High XIST"
0.3300348,6.7797,"Primary Tumor",NA
0.330123937038928,5.70240820818721,"Normal Tissue",NA
0.3301521,7.22271830616,"Primary Tumor",NA
0.33018692046834,4.31259257234353,"Normal Tissue","Low XIST"
0.33027863517264,5.42964943701623,"Normal Tissue",NA
0.3302968,8.5013,"Primary Tumor","High XIST"
0.3303044,7.2453,"Primary Tumor",NA
0.330319617605007,6.2321042910262,"Normal Tissue",NA
0.3303796,4.5675,"Primary Tumor","Low XIST"
0.330409901308969,5.13014837438822,"Normal Tissue",NA
0.3304101,7.5004,"Primary Tumor","High XIST"
0.3304869,5.4283,"Primary Tumor",NA
0.3305574,7.7894,"Primary Tumor","High XIST"
0.3305641,6.6886,"Primary Tumor",NA
0.3305717,2.876,"Primary Tumor","Low XIST"
0.330746795082979,7.02791705166194,"Normal Tissue","High XIST"
0.330810479409522,4.53922086117324,"Normal Tissue",NA
0.3308165,5.2103,"Primary Tumor",NA
0.3309634,4.0445,"Primary Tumor","Low XIST"
0.331005354334643,5.18114231578022,"Normal Tissue",NA
0.331041523828369,5.665932770965,"Normal Tissue",NA
0.3310985,9.1877,"Primary Tumor","High XIST"
0.3311178,8.3636,"Primary Tumor","High XIST"
0.3311906,3.9089,"Primary Tumor","Low XIST"
0.331250901293182,5.23461627786908,"Normal Tissue",NA
0.33127064425955,3.22758706515941,"Normal Tissue","Low XIST"
0.3312939,5.7366,"Primary Tumor",NA
0.331421530195265,1.85678654628808,"Normal Tissue","Low XIST"
0.331481140096835,6.65106604628205,"Normal Tissue","High XIST"
0.3314963,3.3979,"Primary Tumor","Low XIST"
0.3315417,7.9453,"Primary Tumor","High XIST"
0.331544299964154,5.55277667129624,"Normal Tissue",NA
0.3317035,5.7785,"Primary Tumor",NA
0.331709548547857,6.90810435321656,"Normal Tissue","High XIST"
0.3317248,5.3646,"Primary Tumor",NA
0.331745628477698,5.07086156147196,"Normal Tissue",NA
0.33178041850406,5.38512037562904,"Normal Tissue",NA
0.331803,7.5099,"Primary Tumor","High XIST"
0.3318629,5.9253,"Primary Tumor",NA
0.331881075734506,5.92720906667084,"Normal Tissue",NA
0.331903570707511,2.13191867886257,"Normal Tissue","Low XIST"
0.331965617265934,4.92699567304275,"Normal Tissue",NA
0.3319671,8.8198,"Primary Tumor","High XIST"
0.3319913,3.4061,"Primary Tumor","Low XIST"
0.332080228531466,6.18052583466882,"Normal Tissue",NA
0.3321366,8.5814,"Primary Tumor","High XIST"
0.332172409227608,5.9105168170443,"Normal Tissue",NA
0.3321775,7.219,"Metastatic","High XIST"
0.332197676100827,5.18034680692882,"Normal Tissue",NA
0.3322266,5.9876,"Primary Tumor",NA
0.332269611617743,5.497963576638,"Normal Tissue",NA
0.3322805,8.1286,"Primary Tumor","High XIST"
0.3323032,3.2647,"Primary Tumor","Low XIST"
0.3323213,8.3594,"Primary Tumor","High XIST"
0.33236738200741,6.74417455348377,"Normal Tissue","High XIST"
0.3324014,6.114,"Primary Tumor",NA
0.3325491,2.8341,"Primary Tumor","Low XIST"
0.332579488582688,0.923719678749388,"Normal Tissue","Low XIST"
0.332614058456267,4.19778677679682,"Normal Tissue","Low XIST"
0.3326152,7.3044,"Primary Tumor",NA
0.3326288,5.5562,"Primary Tumor",NA
0.3326571,6.8723,"Primary Tumor",NA
0.33270976071209,3.17392693199981,"Normal Tissue","Low XIST"
0.3327543,3.907,"Primary Tumor","Low XIST"
0.3328053,8.4156,"Primary Tumor","High XIST"
0.3329126,7.515,"Primary Tumor","High XIST"
0.3330294,5.1031,"Primary Tumor",NA
0.333060041566853,6.69071040998019,"Normal Tissue","High XIST"
0.33306540519698,2.13783137173246,"Normal Tissue","Low XIST"
0.333070679834993,6.75890275394331,"Normal Tissue","High XIST"
0.3330947,6.4323,"Primary Tumor",NA
0.333097661537394,2.18237448827581,"Normal Tissue","Low XIST"
0.3331552,3.9327,"Primary Tumor","Low XIST"
0.3333096,6.2188,"Metastatic",NA
0.33334292058399,5.58949385515879,"Normal Tissue",NA
0.3333812,6.9697,"Primary Tumor",NA
0.3334864,6.9821,"Primary Tumor",NA
0.3335128,3.9213,"Primary Tumor","Low XIST"
0.3335319,4.5516,"Primary Tumor","Low XIST"
0.333664435513551,4.25708607099446,"Normal Tissue","Low XIST"
0.3337209,6.3379,"Primary Tumor",NA
0.333739113835571,6.81763604730439,"Normal Tissue","High XIST"
0.333787839012963,4.69493589423511,"Normal Tissue",NA
0.3338125,6.1675,"Primary Tumor",NA
0.333890933584862,5.23269912582901,"Normal Tissue",NA
0.3338932,8.3524,"Primary Tumor","High XIST"
0.333897075398102,5.56318864393462,"Normal Tissue",NA
0.333908262337574,5.16635392263105,"Normal Tissue",NA
0.333916924122099,3.68717269447643,"Normal Tissue","Low XIST"
0.3340155,2.7139,"Primary Tumor","Low XIST"
0.3340607,6.5649,"Primary Tumor",NA
0.3340947,8.6746,"Primary Tumor","High XIST"
0.334172161700295,6.91648858722803,"Normal Tissue","High XIST"
0.3342469,6.8114,"Primary Tumor",NA
0.3342575,7.9119,"Primary Tumor","High XIST"
0.3342669,7.2388,"Primary Tumor",NA
0.334306828195692,4.70879421028717,"Normal Tissue",NA
0.33436758788725,2.26122990898705,"Normal Tissue","Low XIST"
0.3343757,6.6904,"Primary Tumor",NA
0.3344083,5.9371,"Primary Tumor",NA
0.334466,7.9224,"Primary Tumor","High XIST"
0.334516475183699,7.10329830070144,"Normal Tissue","High XIST"
0.33453568318924,4.72033319465959,"Normal Tissue",NA
0.334546080996464,5.25931015482368,"Normal Tissue",NA
0.334564943130513,5.6493567853695,"Normal Tissue",NA
0.3346321,7.03,"Primary Tumor",NA
0.334692733294774,5.85177402293208,"Normal Tissue",NA
0.334699760639016,1.43242497680476,"Normal Tissue","Low XIST"
0.334716607878043,5.18986408423011,"Normal Tissue",NA
0.3347295,7.4024,"Primary Tumor","High XIST"
0.3347672,4.8136,"Primary Tumor",NA
0.3348344,5.6165,"Primary Tumor",NA
0.3348939,7.1442,"Primary Tumor",NA
0.3349118,7.4826,"Primary Tumor","High XIST"
0.334914689712796,5.44496516828289,"Normal Tissue",NA
0.3349316,7.9514,"Primary Tumor","High XIST"
0.334979200694007,5.57806317223957,"Normal Tissue",NA
0.335006600161771,4.80637561812129,"Normal Tissue",NA
0.3350185,6.4935,"Primary Tumor",NA
0.3350369,7.5215,"Primary Tumor","High XIST"
0.3350576,6.8739,"Primary Tumor",NA
0.3351177,5.8365,"Primary Tumor",NA
0.3351834,7.6048,"Primary Tumor","High XIST"
0.335236892000077,4.09432053429595,"Normal Tissue","Low XIST"
0.335244506395936,5.78688382682641,"Normal Tissue",NA
0.3352733,7.1608,"Primary Tumor",NA
0.335314,7.9171,"Primary Tumor","High XIST"
0.3353396,5.897,"Primary Tumor",NA
0.335339773165298,4.90693868464174,"Normal Tissue",NA
0.3353522,4.0816,"Primary Tumor","Low XIST"
0.335363066891196,4.99914314541559,"Normal Tissue",NA
0.3353876,5.2913,"Primary Tumor",NA
0.335399938539603,4.54911465531884,"Normal Tissue",NA
0.3354196,6.3293,"Primary Tumor",NA
0.3354306,6.0168,"Primary Tumor",NA
0.33545281186608,6.00945915057617,"Normal Tissue",NA
0.3354955,6.3754,"Primary Tumor",NA
0.3355427,6.5119,"Primary Tumor",NA
0.3356007,7.4366,"Primary Tumor","High XIST"
0.335613233378331,3.79607855620167,"Normal Tissue","Low XIST"
0.33568880164377,5.7227665546338,"Normal Tissue",NA
0.3357088,3.2915,"Primary Tumor","Low XIST"
0.335783258630012,4.94068358445782,"Normal Tissue",NA
0.3358105,6.9451,"Primary Tumor",NA
0.3358238,4.9741,"Primary Tumor",NA
0.3358485,2.4306,"Primary Tumor","Low XIST"
0.3358771,6.6785,"Primary Tumor",NA
0.3359102,7.3341,"Primary Tumor","High XIST"
0.335928266535947,4.88903541071394,"Normal Tissue",NA
0.335971364312154,6.05226372144893,"Normal Tissue",NA
0.3359925,7.4374,"Primary Tumor","High XIST"
0.3360052,0.8327,"Primary Tumor","Low XIST"
0.3360177,5.49,"Metastatic",NA
0.336045794411216,6.51508478800068,"Normal Tissue","High XIST"
0.336069311170173,5.27168711846725,"Normal Tissue",NA
0.336075776756791,6.20106529593972,"Normal Tissue",NA
0.3361328,7.0416,"Primary Tumor",NA
0.3361513,6.6672,"Primary Tumor",NA
0.336153115953122,3.90986908864258,"Normal Tissue","Low XIST"
0.336185544681408,6.4620686832118,"Normal Tissue","High XIST"
0.3361978,7.1035,"Primary Tumor",NA
0.3362207,7.5108,"Primary Tumor","High XIST"
0.336234598695775,5.40500527310571,"Normal Tissue",NA
0.3362457,5.8079,"Primary Tumor",NA
0.3362496,6.2157,"Primary Tumor",NA
0.336259963082573,3.70608844879118,"Normal Tissue","Low XIST"
0.336262647075002,5.77902327974273,"Normal Tissue",NA
0.3363811,7.6256,"Primary Tumor","High XIST"
0.33642,6.6045,"Primary Tumor",NA
0.3365512,7.2548,"Primary Tumor",NA
0.336617,5.5317,"Primary Tumor",NA
0.336662187608835,3.95149454625829,"Normal Tissue","Low XIST"
0.3367527,6.2308,"Primary Tumor",NA
0.3367784,5.9729,"Primary Tumor",NA
0.3368381,3.5374,"Primary Tumor","Low XIST"
0.336853931789725,-0.13907691900078,"Normal Tissue","Low XIST"
0.336891926934359,5.52076795101364,"Normal Tissue",NA
0.336894969573967,2.68504308947668,"Normal Tissue","Low XIST"
0.3369314,8.6422,"Primary Tumor","High XIST"
0.3369474,2.0638,"Primary Tumor","Low XIST"
0.3369492,3.9728,"Primary Tumor","Low XIST"
0.3370046,6.4103,"Primary Tumor",NA
0.3370791,6.5234,"Primary Tumor",NA
0.337237928681501,5.58439132088067,"Normal Tissue",NA
0.337238,5.1453,"Primary Tumor",NA
0.337297856635431,5.48931813925505,"Normal Tissue",NA
0.3373061,7.0869,"Primary Tumor",NA
0.337309312352521,5.03346705262189,"Normal Tissue",NA
0.337338671573788,5.770591219556,"Normal Tissue",NA
0.3373456,6.1048,"Primary Tumor",NA
0.3374404,7.5079,"Primary Tumor","High XIST"
0.3374506,6.7103,"Primary Tumor",NA
0.337493298036028,4.86250098466502,"Normal Tissue",NA
0.3375406,6.1498,"Primary Tumor",NA
0.3375652,6.8486,"Primary Tumor",NA
0.3375753,7.6834,"Primary Tumor","High XIST"
0.3376078,4.048,"Primary Tumor","Low XIST"
0.3376358,8.4543,"Primary Tumor","High XIST"
0.3376872,6.8785,"Primary Tumor",NA
0.3377018,5.8706,"Metastatic",NA
0.3377269,7.1334,"Metastatic","High XIST"
0.3377807,6.3867,"Primary Tumor",NA
0.3378304,5.4848,"Primary Tumor",NA
0.3378331,3.2632,"Primary Tumor","Low XIST"
0.337846633668111,5.55829825119776,"Normal Tissue",NA
0.3378525,7.2921,"Primary Tumor",NA
0.337977229639128,3.61010944721642,"Normal Tissue","Low XIST"
0.3380655,-0.5973,"Primary Tumor","Low XIST"
0.338081215317815,4.8058599278667,"Normal Tissue",NA
0.3380827,8.3913,"Primary Tumor","High XIST"
0.3380857,6.7489,"Primary Tumor",NA
0.3381918,7.3724,"Primary Tumor","High XIST"
0.3382062,6.1324,"Primary Tumor",NA
0.338245597419587,1.56315813040281,"Normal Tissue","Low XIST"
0.3382601,5.5799,"Metastatic",NA
0.3382706,6.4783,"Primary Tumor",NA
0.338305,6.23,"Primary Tumor",NA
0.3383832,2.1925,"Primary Tumor","Low XIST"
0.338404324572388,7.08959348556043,"Normal Tissue","High XIST"
0.338423,7.3416,"Primary Tumor","High XIST"
0.338464079139945,2.98586470124253,"Normal Tissue","Low XIST"
0.338506702571777,6.12082883350534,"Normal Tissue",NA
0.338567164864382,3.93743855977148,"Normal Tissue","Low XIST"
