"adhesome_gene","XIST","tissue"
"FLNA",0.137659335292931,"Thyroid"
"AJAP1",-0.0879484002287107,"Adrenal Gland"
"FBLIM1",0.0308887199621595,"Adrenal Gland"
"CDC42",0.570763889747478,"Adrenal Gland"
"ASAP3",0.560955262141257,"Adrenal Gland"
"SLC9A1",0.59149916482731,"Adrenal Gland"
"WASF2",0.734828471495521,"Adrenal Gland"
"EPB41",0.687513461032293,"Adrenal Gland"
"PTPRU",0.217873734766871,"Adrenal Gland"
"FABP3",0.300219172962479,"Adrenal Gland"
"MACF1",0.737455879711104,"Adrenal Gland"
"PTPRF",0.434871347832321,"Adrenal Gland"
"TSPAN1",0.415732803606045,"Adrenal Gland"
"ITGB3BP",0.437861002565875,"Adrenal Gland"
"NEXN",0.5181733497653,"Adrenal Gland"
"SSX2IP",0.570041014356924,"Adrenal Gland"
"BCAR3",0.64074589025973,"Adrenal Gland"
"VAV3",0.252509914399762,"Adrenal Gland"
"RAP1A",0.43446673121219,"Adrenal Gland"
"CAPZA1",0.374060581513918,"Adrenal Gland"
"ITGA10",-0.141464298626056,"Adrenal Gland"
"HAX1",0.361780417494544,"Adrenal Gland"
"SHC1",0.401418146968255,"Adrenal Gland"
"ARHGEF2",0.0221626052261995,"Adrenal Gland"
"CSRP1",-0.00411977824611232,"Adrenal Gland"
"PTPN14",0.488766823499023,"Adrenal Gland"
"CAPN2",0.562734190692282,"Adrenal Gland"
"ENAH",0.589579931780638,"Adrenal Gland"
"ARF1",0.1334539852893,"Adrenal Gland"
"RHOU",-0.0669101961407339,"Adrenal Gland"
"ACP1",0.380857211108308,"Adrenal Gland"
"ASAP2",0.401569629906203,"Adrenal Gland"
"ITGB1BP1",0.383268947352726,"Adrenal Gland"
"SDC1",0.170856077763959,"Adrenal Gland"
"SOS1",0.691108313946167,"Adrenal Gland"
"SPTBN1",0.493183676222337,"Adrenal Gland"
"CTNNA2",0.0955702386730076,"Adrenal Gland"
"FHL2",0.314156531650399,"Adrenal Gland"
"NCK2",0.267261599470454,"Adrenal Gland"
"LIMS1",0.286441592228275,"Adrenal Gland"
"ACTR3",0.676892390112804,"Adrenal Gland"
"LIMS2",-0.110274679959723,"Adrenal Gland"
"PKP4",0.41473057879086,"Adrenal Gland"
"ITGB6",0.129173910428533,"Adrenal Gland"
"ITGA6",0.105720469268973,"Adrenal Gland"
"ITGA4",0.556982394277965,"Adrenal Gland"
"ITGAV",0.536053495985793,"Adrenal Gland"
"CASP8",0.707402244994204,"Adrenal Gland"
"ABI2",0.58001232569988,"Adrenal Gland"
"NRP2",0.554525619802529,"Adrenal Gland"
"TNS1",0.280141358937263,"Adrenal Gland"
"ARPC2",0.558154544619739,"Adrenal Gland"
"IRS1",-0.124471832721822,"Adrenal Gland"
"INPP5D",0.0994615730202456,"Adrenal Gland"
"ILKAP",-0.200527316326214,"Adrenal Gland"
"ANKRD28",0.487717979585479,"Adrenal Gland"
"ITGA9",0.432183182469669,"Adrenal Gland"
"CTNNB1",0.486903363478521,"Adrenal Gland"
"RHOA",0.564379537878771,"Adrenal Gland"
"PPM1M",0.241523034340405,"Adrenal Gland"
"NISCH",0.292360353931384,"Adrenal Gland"
"PRKCD",0.499939867045739,"Adrenal Gland"
"FLNB",0.407232707120203,"Adrenal Gland"
"MAGI1",0.371462103845911,"Adrenal Gland"
"CD47",0.578377667025804,"Adrenal Gland"
"ITGB5",0.291632145684134,"Adrenal Gland"
"HEG1",0.300205080542108,"Adrenal Gland"
"PLD1",0.50319012374987,"Adrenal Gland"
"ECT2",0.512691780906821,"Adrenal Gland"
"PIK3CA",0.594560665668588,"Adrenal Gland"
"LPP",0.642622030568546,"Adrenal Gland"
"DLG1",0.639638804224924,"Adrenal Gland"
"ADD1",0.567424634771961,"Adrenal Gland"
"SHROOM3",0.272009146291986,"Adrenal Gland"
"ARHGAP24",0.364055698223829,"Adrenal Gland"
"GAB1",0.482936655624506,"Adrenal Gland"
"RAPGEF2",0.758313720159489,"Adrenal Gland"
"PALLD",0.349402951880356,"Adrenal Gland"
"CASP3",0.300560011873061,"Adrenal Gland"
"SORBS2",0.355888615084354,"Adrenal Gland"
"FAT1",0.240455880431286,"Adrenal Gland"
"EXOC3",0.64960899313535,"Adrenal Gland"
"CTNND2",0.070845732306637,"Adrenal Gland"
"TRIO",0.5101127715023,"Adrenal Gland"
"CDH18",0.138637417055036,"Adrenal Gland"
"CDH12",0.227563378879005,"Adrenal Gland"
"CDH10",0.266871719214603,"Adrenal Gland"
"CDH9",0.243192697693925,"Adrenal Gland"
"CDH6",0.161016838697523,"Adrenal Gland"
"PDZD2",0.39543812843754,"Adrenal Gland"
"ITGA1",0.272443786663567,"Adrenal Gland"
"ITGA2",0.305369060740826,"Adrenal Gland"
"PDE4D",-0.134459258834928,"Adrenal Gland"
"RASA1",0.74698289041949,"Adrenal Gland"
"FER",0.710097721300114,"Adrenal Gland"
"PPP2CA",0.147103666733489,"Adrenal Gland"
"CTNNA1",0.606924492046587,"Adrenal Gland"
"DIAPH1",0.314768565434887,"Adrenal Gland"
"ARHGAP26",0.0637112276837265,"Adrenal Gland"
"DBN1",0.141182222412703,"Adrenal Gland"
"NEDD9",-0.178012856812337,"Adrenal Gland"
"RNF5",0.338004028100567,"Adrenal Gland"
"DEF6",0.098937133967891,"Adrenal Gland"
"CD2AP",0.666787073387416,"Adrenal Gland"
"MYO6",0.650365224574048,"Adrenal Gland"
"FYN",0.0799860235382366,"Adrenal Gland"
"MARCKS",0.0900871739815835,"Adrenal Gland"
"PTPRK",0.557974490857675,"Adrenal Gland"
"EZR",0.371955868747274,"Adrenal Gland"
"GNA12",0.548993007602856,"Adrenal Gland"
"ACTB",0.464179011623371,"Adrenal Gland"
"FSCN1",-0.0657113477134139,"Adrenal Gland"
"RAC1",0.581295135120988,"Adrenal Gland"
"ITGB8",0.39897872123142,"Adrenal Gland"
"ELMO1",0.185897197630866,"Adrenal Gland"
"EGFR",0.578916552006829,"Adrenal Gland"
"LIMK1",0.454113330937425,"Adrenal Gland"
"HSPB1",0.318806751912115,"Adrenal Gland"
"PTPN12",0.285287283207111,"Adrenal Gland"
"KRIT1",0.643427015149301,"Adrenal Gland"
"TRIP6",0.426746191134384,"Adrenal Gland"
"CBLL1",0.602785891003344,"Adrenal Gland"
"TES",0.356353295321501,"Adrenal Gland"
"CAV1",0.110587900275581,"Adrenal Gland"
"MET",0.190059441840464,"Adrenal Gland"
"WASL",0.573349429544987,"Adrenal Gland"
"ZYX",0.132696489918501,"Adrenal Gland"
"KCNH2",0.167898798789764,"Adrenal Gland"
"DLC1",-0.0762376555167142,"Adrenal Gland"
"SORBS3",0.118985579430039,"Adrenal Gland"
"PTK2B",0.604469463017468,"Adrenal Gland"
"ADAM9",0.529507632129321,"Adrenal Gland"
"LYN",0.613209634564203,"Adrenal Gland"
"SDCBP",0.263820122827963,"Adrenal Gland"
"PABPC1",0.310024002887425,"Adrenal Gland"
"PTK2",0.728038753262163,"Adrenal Gland"
"SCRIB",0.368076258152663,"Adrenal Gland"
"PLEC",0.460511199439652,"Adrenal Gland"
"SHARPIN",0.199007018344839,"Adrenal Gland"
"TESK1",-0.148674282336614,"Adrenal Gland"
"TLN1",0.471053779279197,"Adrenal Gland"
"TJP2",0.362919722198634,"Adrenal Gland"
"OSTF1",0.30264167818944,"Adrenal Gland"
"SYK",0.453832234227865,"Adrenal Gland"
"SPTLC1",0.676310713095199,"Adrenal Gland"
"CORO2A",0.185951767391549,"Adrenal Gland"
"ENG",0.191450085056808,"Adrenal Gland"
"ABL1",0.107412182858756,"Adrenal Gland"
"RAPGEF1",0.0330202039921192,"Adrenal Gland"
"VAV2",0.0982265030044008,"Adrenal Gland"
"ITGA8",0.0981632958332441,"Adrenal Gland"
"VIM",0.17754723060717,"Adrenal Gland"
"ARHGAP21",0.46873604039962,"Adrenal Gland"
"ABI1",0.620797900906217,"Adrenal Gland"
"MPP7",0.349149381463779,"Adrenal Gland"
"SVIL",0.613346632483515,"Adrenal Gland"
"ARHGAP12",0.580241922878528,"Adrenal Gland"
"ITGB1",0.614984151830173,"Adrenal Gland"
"NRP1",0.315034508294714,"Adrenal Gland"
"PARD3",0.362170164454832,"Adrenal Gland"
"MAPK8",0.220103590483096,"Adrenal Gland"
"ANK3",0.349599161101406,"Adrenal Gland"
"CTNNA3",0.0152316813766919,"Adrenal Gland"
"VCL",0.51848874945785,"Adrenal Gland"
"DLG5",0.433979694101266,"Adrenal Gland"
"LDB3",0.0550466651207754,"Adrenal Gland"
"PTEN",0.57103490691345,"Adrenal Gland"
"SORBS1",-0.0117819010541878,"Adrenal Gland"
"ADAM12",0.0872799635920008,"Adrenal Gland"
"DOCK1",0.671563752096133,"Adrenal Gland"
"HRAS",-0.283274379529387,"Adrenal Gland"
"CD151",0.340534317059849,"Adrenal Gland"
"ILK",0.418422381831048,"Adrenal Gland"
"PARVA",0.548898581212666,"Adrenal Gland"
"PLEKHA7",0.332542466653586,"Adrenal Gland"
"PTPRJ",0.51727159772026,"Adrenal Gland"
"CTNND1",0.715175043880216,"Adrenal Gland"
"LPXN",0.458374654843092,"Adrenal Gland"
"SLC3A2",0.07361730661347,"Adrenal Gland"
"FERMT3",0.473489551390395,"Adrenal Gland"
"CAPN1",0.547733265200933,"Adrenal Gland"
"CFL1",0.35220760847043,"Adrenal Gland"
"CORO1B",0.414553420491757,"Adrenal Gland"
"PPFIA1",0.448379791381352,"Adrenal Gland"
"CTTN",0.127485878912158,"Adrenal Gland"
"INPPL1",0.342262513085076,"Adrenal Gland"
"MYO7A",0.0703105128282141,"Adrenal Gland"
"PAK1",0.411846815095288,"Adrenal Gland"
"RDX",0.58052664993898,"Adrenal Gland"
"LAYN",-0.0966943611669642,"Adrenal Gland"
"CBL",0.44220849353183,"Adrenal Gland"
"THY1",-0.0286814859439653,"Adrenal Gland"
"ARHGEF12",0.561731489682595,"Adrenal Gland"
"ARHGAP32",0.262804437966682,"Adrenal Gland"
"PTPN6",0.599118068678901,"Adrenal Gland"
"PTPRO",0.460025243694417,"Adrenal Gland"
"TUBA1B",0.460380548615811,"Adrenal Gland"
"RACGAP1",0.451736745623063,"Adrenal Gland"
"LIMA1",0.526087824690879,"Adrenal Gland"
"ITGB7",0.503890322306904,"Adrenal Gland"
"ITGA5",0.00108117777941529,"Adrenal Gland"
"ITGA7",-0.194568632334709,"Adrenal Gland"
"LRP1",0.472465189413509,"Adrenal Gland"
"AGAP2",0.199447341153567,"Adrenal Gland"
"LIN7A",0.21430454054193,"Adrenal Gland"
"VEZT",0.61092875218044,"Adrenal Gland"
"SSH1",0.341686252849406,"Adrenal Gland"
"TRPV4",0.381343328675201,"Adrenal Gland"
"GIT2",0.383756216838956,"Adrenal Gland"
"PTPN11",0.643722375993635,"Adrenal Gland"
"PXN",0.20337143353334,"Adrenal Gland"
"CLIP1",0.58283888034769,"Adrenal Gland"
"STARD13",0.228837641353825,"Adrenal Gland"
"TRPC4",0.175339089530883,"Adrenal Gland"
"LMO7",0.305119760529731,"Adrenal Gland"
"ARHGEF7",0.0855590993087992,"Adrenal Gland"
"MMP14",0.421094475021635,"Adrenal Gland"
"CDH24",-0.0179048528739236,"Adrenal Gland"
"PRKD1",0.606317918465405,"Adrenal Gland"
"ARHGAP5",0.662432883712178,"Adrenal Gland"
"ARF6",0.131652622597529,"Adrenal Gland"
"FERMT2",0.396189253301427,"Adrenal Gland"
"KTN1",0.587402502557505,"Adrenal Gland"
"AKAP5",0.217547084807817,"Adrenal Gland"
"HSPA2",0.263601128951921,"Adrenal Gland"
"ACTN1",0.298578785788018,"Adrenal Gland"
"PSEN1",0.59295655035871,"Adrenal Gland"
"NUMB",0.62916387731282,"Adrenal Gland"
"DYNC1H1",0.745833083679045,"Adrenal Gland"
"ZFYVE21",0.410586901366638,"Adrenal Gland"
"AKT1",0.538328445447178,"Adrenal Gland"
"TJP1",0.490357753070831,"Adrenal Gland"
"TRPM7",0.702519883545469,"Adrenal Gland"
"CGNL1",0.418801204626313,"Adrenal Gland"
"ADAM10",0.537319059771586,"Adrenal Gland"
"ITGA11",0.367053858978591,"Adrenal Gland"
"CSK",0.249671098432013,"Adrenal Gland"
"PEAK1",0.20396056261779,"Adrenal Gland"
"CIB2",0.294191319216503,"Adrenal Gland"
"CIB1",-0.0952209152614005,"Adrenal Gland"
"IQGAP1",0.711907300522787,"Adrenal Gland"
"SYNM",0.560446149730657,"Adrenal Gland"
"MAPK8IP3",-0.115129991488609,"Adrenal Gland"
"PKD1",0.379351733581709,"Adrenal Gland"
"PDPK1",0.668643335344609,"Adrenal Gland"
"NUDT16L1",0.300764836331397,"Adrenal Gland"
"SH2B1",0.35987017958421,"Adrenal Gland"
"ITGAL",0.256361205225371,"Adrenal Gland"
"ITGAM",0.464801009501492,"Adrenal Gland"
"ITGAX",-0.0461836773751011,"Adrenal Gland"
"ITGAD",-0.00784188196519145,"Adrenal Gland"
"TGFB1I1",0.0576061156651855,"Adrenal Gland"
"CDH8",-0.0177734980071787,"Adrenal Gland"
"CDH11",0.35157506122947,"Adrenal Gland"
"CDH5",0.180732129600675,"Adrenal Gland"
"CDH3",0.00958939168200884,"Adrenal Gland"
"CDH1",0.0785616496444393,"Adrenal Gland"
"BCAR1",0.0753507183357575,"Adrenal Gland"
"CDH15",-0.0352470760208809,"Adrenal Gland"
"CRK",0.509073349549669,"Adrenal Gland"
"ITGAE",0.266601023963599,"Adrenal Gland"
"PFN1",0.175143927939185,"Adrenal Gland"
"NDEL1",-0.00785917779740074,"Adrenal Gland"
"MYH10",0.55143812916624,"Adrenal Gland"
"GIT1",0.0997180734964286,"Adrenal Gland"
"SRCIN1",0.0121767868479099,"Adrenal Gland"
"LASP1",0.625474463954551,"Adrenal Gland"
"GRB7",-0.0349453874381367,"Adrenal Gland"
"WIPF2",0.564514994361116,"Adrenal Gland"
"JUP",0.10319409128526,"Adrenal Gland"
"STAT3",0.268120063711419,"Adrenal Gland"
"ITGB3",0.131070869655554,"Adrenal Gland"
"ABI3",0.254227172181294,"Adrenal Gland"
"ITGA3",0.447474696331994,"Adrenal Gland"
"NME1",0.167431064856536,"Adrenal Gland"
"PRKCA",0.585239156235315,"Adrenal Gland"
"GRB2",0.243571129944066,"Adrenal Gland"
"ITGB4",0.106107846047604,"Adrenal Gland"
"SLC16A3",0.131587893170563,"Adrenal Gland"
"MYOM1",0.0426667380020438,"Adrenal Gland"
"PTPRM",0.560652227682328,"Adrenal Gland"
"PTPN2",0.216052888453248,"Adrenal Gland"
"ROCK1",0.710217385570656,"Adrenal Gland"
"CDH2",0.527802947298388,"Adrenal Gland"
"CDH20",0.269420075880865,"Adrenal Gland"
"CDH7",-0.0329846390872647,"Adrenal Gland"
"CDH19",0.15850373822864,"Adrenal Gland"
"PIP5K1C",0.243688941042155,"Adrenal Gland"
"VAV1",0.400958357818436,"Adrenal Gland"
"INSR",-0.209970460630722,"Adrenal Gland"
"RAVER1",0.117128162292013,"Adrenal Gland"
"KEAP1",0.570322488247748,"Adrenal Gland"
"DNM2",0.623818789008667,"Adrenal Gland"
"CALR",0.495341012488098,"Adrenal Gland"
"PRKACA",0.345172492809078,"Adrenal Gland"
"SIPA1L3",0.406066460692135,"Adrenal Gland"
"ACTN4",0.447978152183809,"Adrenal Gland"
"CEACAM1",0.1418130270865,"Adrenal Gland"
"PLAUR",0.0296110811244443,"Adrenal Gland"
"PVR",0.158960302247041,"Adrenal Gland"
"VASP",-0.0398838793736783,"Adrenal Gland"
"ARHGAP35",0.681884481400684,"Adrenal Gland"
"CYTH2",0.0577320666160541,"Adrenal Gland"
"PTPRH",-0.155678741226293,"Adrenal Gland"
"CSNK2A1",0.686933124110173,"Adrenal Gland"
"SIRPA",0.214908962889712,"Adrenal Gland"
"PTPRA",0.577106873059741,"Adrenal Gland"
"PRNP",0.170480163575493,"Adrenal Gland"
"FERMT1",0.653730493761939,"Adrenal Gland"
"SRC",0.24238887702811,"Adrenal Gland"
"PLCG1",0.283372681060302,"Adrenal Gland"
"PTPRT",0.0221637308806218,"Adrenal Gland"
"SDC4",-0.0750315632473137,"Adrenal Gland"
"CDH22",0.0126006851040272,"Adrenal Gland"
"PTPN1",0.176513033411722,"Adrenal Gland"
"CASS4",0.277718646692964,"Adrenal Gland"
"CDH4",-0.0773893898955261,"Adrenal Gland"
"TIAM1",0.0547622577485794,"Adrenal Gland"
"ITGB2",0.580468434279814,"Adrenal Gland"
"ARVCF",0.2274523920456,"Adrenal Gland"
"CRKL",0.48532918418203,"Adrenal Gland"
"MAPK1",0.735656457109446,"Adrenal Gland"
"PPM1F",0.43707051718921,"Adrenal Gland"
"NF2",0.379562204559296,"Adrenal Gland"
"RNF185",0.494754639943852,"Adrenal Gland"
"MYH9",0.545293871684423,"Adrenal Gland"
"SH3BP1",0.265911894746125,"Adrenal Gland"
"TRIOBP",0.435887190362717,"Adrenal Gland"
"CSNK1E",-0.267728966473994,"Adrenal Gland"
"PARVB",0.0456471295290268,"Adrenal Gland"
"SH3KBP1",0.467360780956656,"Adrenal Gland"
"SMPX",0.104404536196224,"Adrenal Gland"
"MSN",0.558089253496822,"Adrenal Gland"
"ARHGEF6",0.623584503206585,"Adrenal Gland"
"FLNA",0.398323052443012,"Adrenal Gland"
"AJAP1",0.151549032555996,"Spleen"
"FBLIM1",0.128374139349643,"Spleen"
"CDC42",0.168584315070473,"Spleen"
"ASAP3",0.396895903462332,"Spleen"
"SLC9A1",0.158447101645261,"Spleen"
"WASF2",0.262672619575465,"Spleen"
"EPB41",0.47312037157008,"Spleen"
"PTPRU",0.193086244778681,"Spleen"
"FABP3",-0.121394991364613,"Spleen"
"MACF1",0.692327795334865,"Spleen"
"PTPRF",0.311252217249357,"Spleen"
"TSPAN1",0.0670112224186946,"Spleen"
"ITGB3BP",0.345894544576473,"Spleen"
"NEXN",0.174469580869144,"Spleen"
"SSX2IP",0.61383285900746,"Spleen"
"BCAR3",0.380489158862272,"Spleen"
"VAV3",0.425042905464834,"Spleen"
"RAP1A",0.385145126496731,"Spleen"
"CAPZA1",0.199352266483451,"Spleen"
"ITGA10",0.301976863309422,"Spleen"
"HAX1",0.0619193612802249,"Spleen"
"SHC1",0.31024670457198,"Spleen"
"ARHGEF2",0.275114463450695,"Spleen"
"CSRP1",0.0394023379379768,"Spleen"
"PTPN14",0.646253867070365,"Spleen"
"CAPN2",0.421196307212507,"Spleen"
"ENAH",0.467799764047065,"Spleen"
"ARF1",0.115301845185121,"Spleen"
"RHOU",0.378539266224369,"Spleen"
"ACP1",0.362527731104591,"Spleen"
"ASAP2",0.597752900200561,"Spleen"
"ITGB1BP1",0.0958267250441535,"Spleen"
"SDC1",-0.0222329248472013,"Spleen"
"SOS1",0.69400819838144,"Spleen"
"SPTBN1",0.583034199282417,"Spleen"
"CTNNA2",0.0281906708259868,"Spleen"
"FHL2",0.056512626311646,"Spleen"
"NCK2",0.207352237804533,"Spleen"
"LIMS1",0.415205426034756,"Spleen"
"ACTR3",0.243014777957979,"Spleen"
"LIMS2",0.193098093967525,"Spleen"
"PKP4",0.562008813632247,"Spleen"
"ITGB6",0.0895719442304657,"Spleen"
"ITGA6",0.467687471889966,"Spleen"
"ITGA4",0.73414123655029,"Spleen"
"ITGAV",0.530900106348859,"Spleen"
"CASP8",0.161765802424186,"Spleen"
"ABI2",0.638301080085741,"Spleen"
"NRP2",0.49185004084751,"Spleen"
"TNS1",0.491873431137539,"Spleen"
"ARPC2",-0.150830166510296,"Spleen"
"IRS1",0.509411527942549,"Spleen"
"INPP5D",0.225501377262979,"Spleen"
"ILKAP",0.0490005683272594,"Spleen"
"ANKRD28",0.745469597267861,"Spleen"
"ITGA9",0.351514281507125,"Spleen"
"CTNNB1",0.534512954102515,"Spleen"
"RHOA",-0.0441851670587547,"Spleen"
"PPM1M",-0.226199631953435,"Spleen"
"NISCH",0.282335962278422,"Spleen"
"PRKCD",-0.228762631550929,"Spleen"
"FLNB",0.366240208509976,"Spleen"
"MAGI1",0.551245709731704,"Spleen"
"CD47",0.51755835717898,"Spleen"
"ITGB5",0.114410655551115,"Spleen"
"HEG1",0.647457773680943,"Spleen"
"PLD1",0.357670874982045,"Spleen"
"ECT2",0.382427848130039,"Spleen"
"PIK3CA",0.716435675250234,"Spleen"
"LPP",0.516056062937272,"Spleen"
"DLG1",0.699871762045398,"Spleen"
"ADD1",0.269084395892899,"Spleen"
"SHROOM3",0.422359141341194,"Spleen"
"ARHGAP24",0.374858372375007,"Spleen"
"GAB1",0.631324363363837,"Spleen"
"RAPGEF2",0.739396784127803,"Spleen"
"PALLD",0.421824075249613,"Spleen"
"CASP3",0.534549291206827,"Spleen"
"SORBS2",0.382893824501305,"Spleen"
"FAT1",0.464569711849224,"Spleen"
"EXOC3",0.279706129421092,"Spleen"
"CTNND2",0.489749466918869,"Spleen"
"TRIO",0.506840877641509,"Spleen"
"CDH18",0.155816705637204,"Spleen"
"CDH12",-0.0205090945524045,"Spleen"
"CDH10",0.454071127701021,"Spleen"
"CDH9",0.345114323606513,"Spleen"
"CDH6",0.356328698536252,"Spleen"
"PDZD2",0.543499335939057,"Spleen"
"ITGA1",0.656550338377916,"Spleen"
"ITGA2",0.556071702402157,"Spleen"
"PDE4D",0.445586550846377,"Spleen"
"RASA1",0.478590790043225,"Spleen"
"FER",0.775596992307403,"Spleen"
"PPP2CA",0.386136849288929,"Spleen"
"CTNNA1",0.406778049685399,"Spleen"
"DIAPH1",0.15481182926131,"Spleen"
"ARHGAP26",0.0717214815966158,"Spleen"
"DBN1",0.0534988400833005,"Spleen"
"NEDD9",0.374248032846195,"Spleen"
"RNF5",-0.028786349884193,"Spleen"
"DEF6",-0.190725167689959,"Spleen"
"CD2AP",0.644723815449255,"Spleen"
"MYO6",0.607027830298872,"Spleen"
"FYN",0.291824116037731,"Spleen"
"MARCKS",0.161187234132817,"Spleen"
"PTPRK",0.562355592794762,"Spleen"
"EZR",0.309809859831479,"Spleen"
"GNA12",0.220322597169605,"Spleen"
"ACTB",-0.276478439695772,"Spleen"
"FSCN1",-0.0412849675850894,"Spleen"
"RAC1",0.162069141304809,"Spleen"
"ITGB8",0.179280074564221,"Spleen"
"ELMO1",0.471593668207685,"Spleen"
"EGFR",0.472933229591619,"Spleen"
"LIMK1",0.145732583253424,"Spleen"
"HSPB1",-0.00953900958281718,"Spleen"
"PTPN12",0.384401565495266,"Spleen"
"KRIT1",0.59415122090704,"Spleen"
"TRIP6",0.0734381363361514,"Spleen"
"CBLL1",0.599486409510058,"Spleen"
"TES",0.031525302039336,"Spleen"
"CAV1",0.360789821502275,"Spleen"
"MET",0.517765708672278,"Spleen"
"WASL",0.640158985776789,"Spleen"
"ZYX",-0.202963277973415,"Spleen"
"KCNH2",0.0578754709882124,"Spleen"
"DLC1",0.640497272208466,"Spleen"
"SORBS3",0.0277441420963854,"Spleen"
"PTK2B",0.0381145471358914,"Spleen"
"ADAM9",0.436430025848218,"Spleen"
"LYN",0.369579622281513,"Spleen"
"SDCBP",0.290548483008825,"Spleen"
"PABPC1",0.372867787417521,"Spleen"
"PTK2",0.555513427870862,"Spleen"
"SCRIB",0.21638956418817,"Spleen"
"PLEC",0.312874787958447,"Spleen"
"SHARPIN",-0.0693217300575145,"Spleen"
"TESK1",0.290243282479008,"Spleen"
"TLN1",0.299993133719424,"Spleen"
"TJP2",0.375176955224157,"Spleen"
"OSTF1",0.133189320633816,"Spleen"
"SYK",0.107530824477284,"Spleen"
"SPTLC1",0.614684406881069,"Spleen"
"CORO2A",0.105090947604097,"Spleen"
"ENG",0.240485278323576,"Spleen"
"ABL1",0.454590428041495,"Spleen"
"RAPGEF1",0.431162597930659,"Spleen"
"VAV2",0.298694548199269,"Spleen"
"ITGA8",0.403632978683005,"Spleen"
"VIM",0.201782790011271,"Spleen"
"ARHGAP21",0.685165997426691,"Spleen"
"ABI1",0.39350929016415,"Spleen"
"MPP7",0.201922067679926,"Spleen"
"SVIL",0.0649787215844427,"Spleen"
"ARHGAP12",0.617111840376901,"Spleen"
"ITGB1",0.515139981857393,"Spleen"
"NRP1",0.585664626283185,"Spleen"
"PARD3",0.420060179207463,"Spleen"
"MAPK8",0.588670296804986,"Spleen"
"ANK3",0.396715945038808,"Spleen"
"CTNNA3",0.389563061590088,"Spleen"
"VCL",0.197450524163153,"Spleen"
"DLG5",0.59465824775085,"Spleen"
"LDB3",0.114713640786721,"Spleen"
"PTEN",0.200610774427749,"Spleen"
"SORBS1",0.400123625591107,"Spleen"
"ADAM12",0.358367117809898,"Spleen"
"DOCK1",0.574482102637194,"Spleen"
"HRAS",-0.075396852585216,"Spleen"
"CD151",0.0279972745399676,"Spleen"
"ILK",0.0614479724767069,"Spleen"
"PARVA",0.327031095734875,"Spleen"
"PLEKHA7",0.384133642772792,"Spleen"
"PTPRJ",0.137870456690934,"Spleen"
"CTNND1",0.506523494766099,"Spleen"
"LPXN",0.0691581464212383,"Spleen"
"SLC3A2",-0.149715635812018,"Spleen"
"FERMT3",-0.30281540846192,"Spleen"
"CAPN1",-0.0963666957701605,"Spleen"
"CFL1",-0.3495048777838,"Spleen"
"CORO1B",0.0201517893238779,"Spleen"
"PPFIA1",0.568496669000456,"Spleen"
"CTTN",0.266914824268057,"Spleen"
"INPPL1",0.273983517748471,"Spleen"
"MYO7A",0.327971565653244,"Spleen"
"PAK1",-0.0874091593307502,"Spleen"
"RDX",0.633642126858561,"Spleen"
"LAYN",0.38123455326357,"Spleen"
"CBL",0.559821647619581,"Spleen"
"THY1",0.00934972410272873,"Spleen"
"ARHGEF12",0.711379653946881,"Spleen"
"ARHGAP32",0.757183372092536,"Spleen"
"PTPN6",-0.127443888669931,"Spleen"
"PTPRO",0.146500924760226,"Spleen"
"TUBA1B",-0.0172554535556568,"Spleen"
"RACGAP1",0.0502530173673948,"Spleen"
"LIMA1",0.450789285976303,"Spleen"
"ITGB7",0.251436350610936,"Spleen"
"ITGA5",0.131270723842979,"Spleen"
"ITGA7",-0.0132987235318376,"Spleen"
"LRP1",0.203595249567958,"Spleen"
"AGAP2",-0.017309740585979,"Spleen"
"LIN7A",0.193066192900231,"Spleen"
"VEZT",0.517362593587528,"Spleen"
"SSH1",0.53004751418643,"Spleen"
"TRPV4",0.014594552491481,"Spleen"
"GIT2",0.347423222230634,"Spleen"
"PTPN11",0.653411626846757,"Spleen"
"PXN",0.194393536062086,"Spleen"
"CLIP1",0.607012728478445,"Spleen"
"STARD13",0.561230436341873,"Spleen"
"TRPC4",0.0896753650735336,"Spleen"
"LMO7",0.475249610551386,"Spleen"
"ARHGEF7",0.488948336022097,"Spleen"
"MMP14",0.269696434247476,"Spleen"
"CDH24",0.333538533662904,"Spleen"
"PRKD1",0.370989076991848,"Spleen"
"ARHGAP5",0.804743952206286,"Spleen"
"ARF6",0.344626435790519,"Spleen"
"FERMT2",0.382847755073619,"Spleen"
"KTN1",0.631551600422243,"Spleen"
"AKAP5",0.457011533780253,"Spleen"
"HSPA2",0.168077313904508,"Spleen"
"ACTN1",0.066319987079042,"Spleen"
"PSEN1",0.187192269667318,"Spleen"
"NUMB",0.266648724756398,"Spleen"
"DYNC1H1",0.683599508176907,"Spleen"
"ZFYVE21",0.206856361596356,"Spleen"
"AKT1",0.495402896059249,"Spleen"
"TJP1",0.593796734842232,"Spleen"
"TRPM7",0.645826964167884,"Spleen"
"CGNL1",0.220502729163575,"Spleen"
"ADAM10",0.600541602566379,"Spleen"
"ITGA11",0.302502815443673,"Spleen"
"CSK",-0.0776606989653603,"Spleen"
"PEAK1",0.661525551072899,"Spleen"
"CIB2",0.0679034863873287,"Spleen"
"CIB1",-0.167310394079798,"Spleen"
"IQGAP1",0.287346025432132,"Spleen"
"SYNM",0.286278657505349,"Spleen"
